terms,pos,type,count
보시,Noun,네이버,2
보았,Verb,네이버,1
보았고,Verb,네이버,1
보았는데,Verb,네이버,1
보았다,Verb,네이버,2
보았다면,Verb,네이버,1
보았던,Verb,네이버,1
보았을,Verb,네이버,2
보았지만,Verb,네이버,1
보여,Verb,네이버,1
보여주기도,Verb,네이버,1
보여주는거,Verb,네이버,1
보여주며,Verb,네이버,1
보여주므로,Verb,네이버,1
보여준,Verb,네이버,1
보여준거였습니다,Verb,네이버,1
보여준다,Verb,네이버,3
보였다,Verb,네이버,2
보이는,Verb,네이버,1
보이질,Verb,네이버,1
보인다,Verb,네이버,3
보일수있지만,Verb,네이버,1
보지,Noun,네이버,8
보통,Noun,네이버,2
보편,Noun,네이버,1
복받쳐,Verb,네이버,1
복잡,Noun,네이버,1
본,Modifier,네이버,7
본,Verb,네이버,16
본가,Noun,네이버,1
본것인지,Verb,네이버,1
본다,Verb,네이버,3
본다는것,Verb,네이버,1
본다면,Verb,네이버,2
본자,Noun,네이버,1
볼,Noun,네이버,9
볼때,Noun,네이버,9
볼떄,Noun,네이버,1
볼줄,Verb,네이버,1
봉지,Noun,네이버,1
봐,Verb,네이버,2
봐도,Verb,네이버,12
봐라,Verb,네이버,3
봐서,Verb,네이버,1
봐야,Verb,네이버,1
봐야지,Verb,네이버,1
봐야하,Verb,네이버,1
봣엇다,Noun,네이버,1
봤는데,Verb,네이버,8
봤다,Verb,네이버,8
봤다가,Verb,네이버,1
봤습니다,Verb,네이버,2
봤았어요,Verb,네이버,1
봤어야,Verb,네이버,1
봤어요,Verb,네이버,2
봤어욤,Noun,네이버,1
봤었던,Verb,네이버,1
봤으나,Verb,네이버,2
봤을,Verb,네이버,6
봤을까,Verb,네이버,4
봤지만,Verb,네이버,4
부,Noun,네이버,1
부가,Noun,네이버,1
부끄러운,Adjective,네이버,1
부끄러웠다,Adjective,네이버,1
부끄럼,Noun,네이버,1
부끄럽,Adjective,네이버,1
부담,Noun,네이버,1
부딪혀,Verb,네이버,1
부러우면서도,Verb,네이버,1
부러웠다,Adjective,네이버,1
부럽습니다,Adjective,네이버,1
부르는,Verb,네이버,1
부모님,Noun,네이버,1
부부,Noun,네이버,1
부분,Noun,네이버,4
부정,Noun,네이버,1
부족하네요,Adjective,네이버,1
부족하다,Adjective,네이버,1
부족한,Adjective,네이버,1
부터,Foreign,네이버,1
부터,Josa,네이버,14
부터,Noun,네이버,1
분,Noun,네이버,1
분들,Suffix,네이버,2
분리,Noun,네이버,1
분명한,Adjective,네이버,1
분명히,Adjective,네이버,1
분위기,Noun,네이버,3
불가,Noun,네이버,1
불구,Noun,네이버,2
불량품,Noun,네이버,1
불로,Noun,네이버,1
불리,Noun,네이버,1
불문,Noun,네이버,1
불쌍한,Adjective,네이버,1
불쌍해서,Adjective,네이버,1
불어야만,Verb,네이버,1
불쾌했으며,Adjective,네이버,1
불타,Noun,네이버,1
불편하고,Adjective,네이버,1
불평,Noun,네이버,1
불행할꺼란,Adjective,네이버,1
불현듯,Noun,네이버,1
붕,Noun,네이버,1
붕가붕가,Noun,네이버,1
붙여서,Verb,네이버,1
붙이는게,Verb,네이버,1
붙잡,Verb,네이버,1
붙잡기,Verb,네이버,1
붙잡지,Verb,네이버,1
블로그,Noun,네이버,1
비극,Noun,네이버,1
비록,Noun,네이버,1
비루함도,Adjective,네이버,1
비슷하다는,Adjective,네이버,1
비슷한,Adjective,네이버,1
비일비재했죠,Adjective,네이버,1
비장,Noun,네이버,2
비춰진게,Verb,네이버,1
비판,Noun,네이버,1
빈듯,Verb,네이버,1
빛,Noun,네이버,1
빠르게,Adjective,네이버,1
빠지는게,Verb,네이버,1
빼면,Verb,네이버,1
뻔,Noun,네이버,2
뻔한,Adjective,네이버,2
뻥튀기,Noun,네이버,1
뼘,Noun,네이버,1
뽑는지,Verb,네이버,1
뿌리,Noun,네이버,1
뿐,Noun,네이버,4
뿐,Suffix,네이버,1
사,Modifier,네이버,1
사강,Noun,네이버,1
사건,Noun,네이버,2
사귀고,Verb,네이버,1
사귀고있는,Verb,네이버,1
사그라들고,Verb,네이버,1
사는,Verb,네이버,5
사라진,Verb,네이버,1
사람,Noun,네이버,59
사람과,Noun,네이버,1
사랑,Noun,네이버,212
사랑스러운,Adjective,네이버,1
사물,Noun,네이버,1
사신,Noun,네이버,1
사실,Noun,네이버,5
사이,Noun,네이버,3
사지,Noun,네이버,2
사진,Noun,네이버,1
사토시,Noun,네이버,2
사투리,Noun,네이버,1
사회,Noun,네이버,1
산다,Noun,네이버,1
산책,Noun,네이버,1
살,Noun,네이버,4
살것이다,Verb,네이버,1
살다가,Verb,네이버,1
살던,Verb,네이버,2
살면서,Verb,네이버,4
살수,Noun,네이버,1
살아가겠지,Verb,네이버,1
살아가고,Verb,네이버,1
살아가는,Verb,네이버,3
살아가면서,Verb,네이버,1
살아가야,Verb,네이버,1
살아가야하니까,Verb,네이버,1
살아갈,Verb,네이버,2
살아내는,Verb,네이버,1
살아온,Verb,네이버,1
살아왔다는,Verb,네이버,1
살아있,Verb,네이버,1
살아주길,Verb,네이버,1
살았다는것은,Verb,네이버,1
살자,Verb,네이버,1
삶,Noun,네이버,6
삼킨,Verb,네이버,1
상대,Noun,네이버,1
상대방,Noun,네이버,1
상반신,Noun,네이버,1
상속,Noun,네이버,1
상실,Noun,네이버,1
상처,Noun,네이버,1
상치,Noun,네이버,1
상큼,Noun,네이버,1
상한,Noun,네이버,1
상황,Noun,네이버,2
새,Modifier,네이버,4
새,Noun,네이버,2
새끼,Noun,네이버,1
새드앤딩,Noun,네이버,1
새로운,Adjective,네이버,3
새로운것에,Adjective,네이버,1
새로이,Noun,네이버,1
새롭네요,Adjective,네이버,1
새롭다,Adjective,네이버,2
새벽,Noun,네이버,2
새살,Noun,네이버,1
색,Noun,네이버,1
색감,Noun,네이버,1
색안경,Noun,네이버,1
생,Noun,네이버,1
생각,Noun,네이버,46
생각나게,Verb,네이버,2
생각나네,Verb,네이버,1
생각나는,Verb,네이버,2
생각나더라,Verb,네이버,1
생각나서,Verb,네이버,1
생각난다,Verb,네이버,2
생기,Noun,네이버,2
생애,Noun,네이버,2
서,Josa,네이버,6
서글펐다,Adjective,네이버,1
서다,Verb,네이버,1
서도,Noun,네이버,1
서로,Noun,네이버,6
서야,Verb,네이버,3
서툴러서,Adjective,네이버,1
선,Noun,네이버,2
선물,Noun,네이버,2
선택,Noun,네이버,2
설경구,Noun,네이버,1
설명,Noun,네이버,1
설익은,Verb,네이버,1
설치,Noun,네이버,1
성,Modifier,네이버,2
성숙한,Adjective,네이버,1
성숙해가는,Adjective,네이버,1
성숙해질,Adjective,네이버,1
성장,Noun,네이버,5
성장한,Adjective,네이버,2
성장했겠지,Adjective,네이버,1
성장했다,Adjective,네이버,1
성장했다는,Adjective,네이버,1
성적,Noun,네이버,1
성추행,Noun,네이버,1
세,Modifier,네이버,3
세,Noun,네이버,9
세네,Modifier,네이버,1
세라,Noun,네이버,2
세번,Noun,네이버,2
세상,Noun,네이버,16
세익스피어,Noun,네이버,1
세지,Noun,네이버,1
세포,Noun,네이버,1
섹스,Noun,네이버,2
센,Verb,네이버,1
셈,Noun,네이버,1
셋,Noun,네이버,1
소,Modifier,네이버,2
소개,Noun,네이버,1
소름,Noun,네이버,1
소리,Noun,네이버,1
소모,Noun,네이버,1
소설,Noun,네이버,2
소재,Noun,네이버,2
소중한,Adjective,네이버,1
속,Modifier,네이버,1
속,Noun,네이버,9
속도,Noun,네이버,1
손,Noun,네이버,1
손가락,Noun,네이버,2
손가락질,Noun,네이버,1
솔직하게,Adjective,네이버,2
솔직하기만,Adjective,네이버,1
솔직한,Adjective,네이버,1
솔직함은,Adjective,네이버,1
솔직했던,Adjective,네이버,1
솔직했으니까,Adjective,네이버,1
솔직히,Adjective,네이버,3
수,Noun,네이버,53
수가,Noun,네이버,1
수년,Noun,네이버,1
수도,Noun,네이버,1
수리,Noun,네이버,1
수많은,Adjective,네이버,3
수식어,Noun,네이버,1
수작,Noun,네이버,6
수족관,Noun,네이버,1
수준,Noun,네이버,1
순,Noun,네이버,1
순간,Noun,네이버,12
순수하게,Adjective,네이버,1
순수하므로,Adjective,네이버,1
순수했기에,Adjective,네이버,1
순수했을지언정,Adjective,네이버,1
숭고하거나,Adjective,네이버,1
쉬방,Noun,네이버,1
쉬운,Adjective,네이버,1
쉽게,Verb,네이버,2
쉽고,Verb,네이버,1
쉽지가,Verb,네이버,1
스러,Adjective,네이버,1
스러웠다,Adjective,네이버,1
스며들어,Verb,네이버,1
스무살,Noun,네이버,1
스물,Noun,네이버,1
스스로,Noun,네이버,1
스웨터,Noun,네이버,1
스쳐,Verb,네이버,2
스크,Noun,네이버,1
스토리,Noun,네이버,5
스포일러,Noun,네이버,4
슬퍼도,Adjective,네이버,1
슬퍼서,Adjective,네이버,3
슬펐던,Adjective,네이버,2
슬펐음,Adjective,네이버,1
슬프고,Adjective,네이버,3
슬프다,Adjective,네이버,1
슬프지만,Adjective,네이버,1
슬픈,Adjective,네이버,6
슬플,Adjective,네이버,1
슬플테지만,Adjective,네이버,1
슬픔,Noun,네이버,2
습습니,Noun,네이버,1
습작,Noun,네이버,1
시,Modifier,네이버,1
시,Noun,네이버,1
시각,Noun,네이버,1
시간,Noun,네이버,10
시기,Noun,네이버,1
시대,Noun,네이버,1
시리,Noun,네이버,3
시리도록,Adjective,네이버,1
시선,Noun,네이버,3
시인,Noun,네이버,1
시작,Noun,네이버,10
시절,Noun,네이버,5
시켜주지,Verb,네이버,1
시켰다,Verb,네이버,1
시키지,Verb,네이버,2
시킨다,Verb,네이버,1
식,Noun,네이버,1
식사,Noun,네이버,1
식품,Noun,네이버,1
신경,Noun,네이버,1
신분,Noun,네이버,1
신은,Verb,네이버,1
신파극,Noun,네이버,1
실감,Noun,네이버,1
실망,Noun,네이버,1
실망할,Adjective,네이버,1
실속,Noun,네이버,2
실적,Noun,네이버,2
싫다,Adjective,네이버,3
싫다는,Adjective,네이버,1
싫어,Adjective,네이버,1
싫었다,Adjective,네이버,1
심,Noun,네이버,1
심정,Noun,네이버,1
심한데,Verb,네이버,1
심해,Noun,네이버,1
싶,Verb,네이버,1
싶다,Verb,네이버,1
싶도록,Verb,네이버,1
싶어,Verb,네이버,2
싶어지는,Verb,네이버,1
싶었는데,Verb,네이버,1
싶었다,Verb,네이버,1
싶었던,Verb,네이버,1
싶은,Verb,네이버,4
싶지,Verb,네이버,1
쌓았단,Verb,네이버,1
쓰고,Verb,네이버,1
쓰나,Verb,네이버,1
쓰디,Verb,네이버,1
쓰러질,Verb,네이버,1
쓰레기,Noun,네이버,3
쓰리고,Adjective,네이버,1
쓰여,Verb,네이버,1
쓴,Verb,네이버,2
쓸데없이,Adverb,네이버,1
쓸수있는,Verb,네이버,1
쓸쓸하지만,Adjective,네이버,1
씁쓸하다,Adjective,네이버,1
씁쓸한,Adjective,네이버,3
씁쓸할만큼,Adjective,네이버,1
씨,Noun,네이버,1
씩씩하게,Adjective,네이버,2
씩씩하고,Adjective,네이버,1
씩씩히,Adjective,네이버,1
씬,Noun,네이버,2
씹스,Noun,네이버,1
아,Exclamation,네이버,9
아,Josa,네이버,3
아는게,Verb,네이버,1
아니,Adjective,네이버,4
아니길,Adjective,네이버,1
아니니까,Adjective,네이버,1
아니다,Adjective,네이버,10
아니더라,Adjective,네이버,1
아니라,Adjective,네이버,5
아니라서,Adjective,네이버,2
아니면,Adjective,네이버,2
아니었,Adjective,네이버,1
아니었고,Adjective,네이버,1
아니었다,Adjective,네이버,1
아니었던,Adjective,네이버,1
아니여도,Adjective,네이버,1
아니였다는것을,Adjective,네이버,1
아니였음,Adjective,네이버,1
아니지,Adjective,네이버,1
아닌,Adjective,네이버,19
아닌가,Adjective,네이버,3
아닌듯,Adjective,네이버,1
아닐까,Adjective,네이버,1
아동,Noun,네이버,1
아두,Noun,네이버,1
아들,Noun,네이버,1
아려,Noun,네이버,1
아려오곤,Adjective,네이버,1
아련하고,Adjective,네이버,1
아련해,Adjective,네이버,2
아름다운,Adjective,네이버,2
아름다울수있다,Adjective,네이버,1
아름다워,Adjective,네이버,1
아름다워라,Adjective,네이버,1
아름다워서,Adjective,네이버,1
아름다웠다,Adjective,네이버,1
아름답게,Adjective,네이버,1
아름답고,Adjective,네이버,4
아름답다,Adjective,네이버,2
아름답지만,Adjective,네이버,1
아리,Noun,네이버,1
아리는,Adjective,네이버,1
아린지,Adjective,네이버,1
아마,Noun,네이버,1
아무,Modifier,네이버,5
아무,Noun,네이버,4
아무런,Adjective,네이버,1
아무렇게,Adjective,네이버,1
아무렇지,Adjective,네이버,1
아무렇지도,Adjective,네이버,1
아무리,Adverb,네이버,2
아쉬울,Adjective,네이버,1
아쉬움,Noun,네이버,1
아쉽고,Adjective,네이버,1
아쉽다,Adjective,네이버,2
아쉽지만,Adjective,네이버,1
아아,Exclamation,네이버,1
아이,Noun,네이버,1
아저씨,Noun,네이버,1
아주,Noun,네이버,1
아직,Adverb,네이버,3
아직도,Adverb,네이버,4
아차,Noun,네이버,1
아침,Noun,네이버,1
아파하고,Adjective,네이버,1
아팠다,Adjective,네이버,2
아팠어요,Adjective,네이버,1
아프고,Adjective,네이버,2
아프다,Adjective,네이버,3
아프다는,Adjective,네이버,1
아프던지,Adjective,네이버,1
아프지만,Adjective,네이버,2
아픈,Adjective,네이버,7
아픈것으로,Adjective,네이버,1
아플,Adjective,네이버,1
아픔,Noun,네이버,3
아픕니다,Adjective,네이버,1
악,Noun,네이버,1
악어,Noun,네이버,1
안,Noun,네이버,4
안,VerbPrefix,네이버,6
안겨주었다,Verb,네이버,1
안길,Noun,네이버,1
안되는,Adjective,네이버,2
안되면서도,Adjective,네이버,1
안되서,Adjective,네이버,1
안보,Noun,네이버,2
안심,Noun,네이버,1
안아주고,Verb,네이버,1
안줄려는,Verb,네이버,1
안타까웠습니다,Adjective,네이버,1
안타깝다,Adjective,네이버,1
앉아,Verb,네이버,1
않겠다,Verb,네이버,1
않겠지,Verb,네이버,1
않고,Verb,네이버,6
않기로,Verb,네이버,1
않기를,Verb,네이버,1
않네,Verb,네이버,1
않는,Verb,네이버,8
않는건,Verb,네이버,1
않는다,Verb,네이버,6
않는다고,Verb,네이버,1
않다,Verb,네이버,3
않다가도,Verb,네이버,1
않다는,Verb,네이버,1
않아,Verb,네이버,4
않아서,Verb,네이버,2
않았겠지,Verb,네이버,1
않았나,Verb,네이버,1
않았나라는,Verb,네이버,1
않았다,Verb,네이버,2
않았다는,Verb,네이버,1
않았던,Verb,네이버,1
않았었는데,Verb,네이버,1
않았으면,Verb,네이버,1
않았을,Verb,네이버,1
않았음에도,Verb,네이버,2
않으며,Verb,네이버,1
않은,Verb,네이버,9
않은가,Verb,네이버,1
않은듯,Verb,네이버,1
않을,Verb,네이버,4
않을거라는,Verb,네이버,1
않을거야,Verb,네이버,1
않을까,Verb,네이버,2
않을수도,Verb,네이버,1
않지만,Verb,네이버,1
알,Noun,네이버,12
알겠다,Verb,네이버,3
알겠어요,Verb,네이버,1
알고있고,Verb,네이버,1
알고있어도,Verb,네이버,1
알고있었다,Verb,네이버,1
알기에,Verb,네이버,1
알려,Verb,네이버,2
알려주는,Verb,네이버,1
알수록,Verb,네이버,1
알수있는,Verb,네이버,1
알수있을것,Verb,네이버,1
알아야지,Verb,네이버,1
알앗기,Verb,네이버,1
알았는데,Verb,네이버,2
알았다,Verb,네이버,6
알았다는건,Verb,네이버,1
알았을까,Verb,네이버,1
알콩달콩,Noun,네이버,1
압,Noun,네이버,1
았,Noun,네이버,1
앞,Noun,네이버,7
애,Noun,네이버,1
애드리브,Noun,네이버,1
애드립,Noun,네이버,1
애인,Noun,네이버,3
애절하고,Adjective,네이버,1
애처,Noun,네이버,1
애초,Noun,네이버,2
야,Josa,네이버,6
야말로,Josa,네이버,1
야한거,Adjective,네이버,1
야할,Adjective,네이버,1
야함,Adjective,네이버,2
야했니,Adjective,네이버,1
약,Noun,네이버,1
약간,Noun,네이버,2
약속,Noun,네이버,1
약점,Noun,네이버,4
양다리,Noun,네이버,1
얘,Noun,네이버,1
얘기,Noun,네이버,3
어,Suffix,네이버,1
어느,Adverb,네이버,2
어둠,Noun,네이버,1
어둡고,Adjective,네이버,1
어디,Noun,네이버,2
어디서,Adverb,네이버,1
어딘가,Noun,네이버,1
어떠한,Adjective,네이버,1
어떤,Adjective,네이버,4
어떻게,Adjective,네이버,5
어려운,Adjective,네이버,1
어렵다,Adjective,네이버,3
어렸을,Verb,네이버,1
어른,Noun,네이버,2
어리었다,Verb,네이버,1
어린,Verb,네이버,2
어릴,Verb,네이버,3
어보,Noun,네이버,2
어서,Noun,네이버,1
어설픈,Adjective,네이버,1
어제,Noun,네이버,3
어쨌든,Noun,네이버,1
어쩌면,Noun,네이버,2
어쩔,Adverb,네이버,1
어쩜,Noun,네이버,1
어찌,Noun,네이버,2
어찌나,Adverb,네이버,1
억지로,Noun,네이버,1
언,Modifier,네이버,1
언제,Noun,네이버,1
언제나,Adverb,네이버,2
언젠가,Adverb,네이버,2
얼굴,Noun,네이버,1
얼마나,Noun,네이버,4
얽매,Noun,네이버,1
엄마,Noun,네이버,1
없,Adjective,네이버,1
없게,Adjective,네이버,1
없겠지만,Adjective,네이버,2
없고,Adjective,네이버,2
없기,Adjective,네이버,3
없네,Adjective,네이버,1
없네요,Adjective,네이버,1
없는,Adjective,네이버,20
없는것을,Adjective,네이버,1
없는게,Adjective,네이버,1
없다,Adjective,네이버,7
없다고,Adjective,네이버,1
없다는,Adjective,네이버,2
없던,Adjective,네이버,1
없애,Verb,네이버,1
없어,Adjective,네이버,1
없었고,Adjective,네이버,1
없었다,Adjective,네이버,3
없었다는,Adjective,네이버,1
없었던,Adjective,네이버,4
없었으면,Adjective,네이버,1
없었을거야,Adjective,네이버,1
없을,Adjective,네이버,7
없을것,Adjective,네이버,1
없이,Adverb,네이버,9
없이도,Adjective,네이버,1
없지,Adjective,네이버,1
었다,Noun,네이버,1
에,Foreign,네이버,2
에,Josa,네이버,157
에게,Josa,네이버,20
에게나,Josa,네이버,2
에게도,Josa,네이버,1
에겐,Josa,네이버,5
에그,Exclamation,네이버,1
에너지,Noun,네이버,1
에는,Josa,네이버,7
에도,Josa,네이버,4
에서,Josa,네이버,45
에서는,Josa,네이버,1
에서도,Josa,네이버,1
에서부터,Josa,네이버,1
에서의,Josa,네이버,1
에야,Josa,네이버,2
엔,Josa,네이버,8
엔딩,Noun,네이버,8
엔딩크레딧,Noun,네이버,1
여,Modifier,네이버,3
여,Noun,네이버,2
여기,Noun,네이버,1
여기저기,Noun,네이버,1
여느,Modifier,네이버,1
여느,Noun,네이버,1
여러,Modifier,네이버,1
여러,Noun,네이버,2
여러가지,Noun,네이버,2
여서,Josa,네이버,2
여성,Noun,네이버,1
여신,Noun,네이버,2
여실히,Noun,네이버,2
여운,Noun,네이버,27
여인,Noun,네이버,1
여자,Noun,네이버,23
여자도,Noun,네이버,3
여자친구,Noun,네이버,4
여전하다,Adjective,네이버,1
여전하지만,Adjective,네이버,1
여전히,Adjective,네이버,5
여정,Noun,네이버,1
여주,Noun,네이버,4
여친,Noun,네이버,2
여행,Noun,네이버,4
역겹네,Adjective,네이버,1
역설,Noun,네이버,1
역시,Noun,네이버,3
연,Modifier,네이버,1
연기,Noun,네이버,6
연기력,Noun,네이버,2
연락,Noun,네이버,1
연민,Noun,네이버,2
연애,Noun,네이버,9
연약함,Adjective,네이버,1
연인,Noun,네이버,6
연출,Noun,네이버,5
열,Noun,네이버,1
열고,Verb,네이버,1
열렬히,Adjective,네이버,1
열쇠,Noun,네이버,1
열심히,Adverb,네이버,2
열어주었다,Verb,네이버,1
열정,Noun,네이버,2
였겠지만,Verb,네이버,1
였고,Verb,네이버,1
였기에,Verb,네이버,1
였나,Verb,네이버,1
였네,Verb,네이버,1
였는데,Verb,네이버,2
였다,Verb,네이버,5
였던,Verb,네이버,3
였습니다,Verb,네이버,2
였을까,Verb,네이버,2
였지만,Verb,네이버,2
영,Modifier,네이버,7
영,Noun,네이버,1
영원하지,Adjective,네이버,1
영원한,Adjective,네이버,2
영원할,Adjective,네이버,3
영원해야,Adjective,네이버,1
영원했으면,Adjective,네이버,1
영원히,Adjective,네이버,2
영특,Noun,네이버,2
영화,Noun,네이버,223
영화계,Noun,네이버,1
영화관,Noun,네이버,1
영화로,Noun,네이버,4
영활,Noun,네이버,1
옆,Noun,네이버,2
예견,Noun,네이버,2
예닐곱,Modifier,네이버,1
예뻤던,Adjective,네이버,1
예쁘고,Adjective,네이버,1
예쁘지만,Adjective,네이버,1
예상,Noun,네이버,1
예전,Noun,네이버,3
옛날,Noun,네이버,1
오는,Modifier,네이버,1
오는,Verb,네이버,1
오는데,Verb,네이버,1
오늘,Noun,네이버,4
오래,Adverb,네이버,3
오래도록,Adverb,네이버,1
오래된,Adjective,네이버,1
오랜,Modifier,네이버,4
오랜지,Noun,네이버,1
오랫동안,Adverb,네이버,3
오버,Noun,네이버,1
오아시스,Noun,네이버,1
오열,Noun,네이버,7
오였으면,Verb,네이버,1
오이,Noun,네이버,1
오토바이,Noun,네이버,1
오해,Noun,네이버,1
오히려,Noun,네이버,1
온,Noun,네이버,1
온다,Verb,네이버,1
온도,Noun,네이버,1
온전,Noun,네이버,1
올,Verb,네이버,1
올라,Verb,네이버,1
올라가는,Verb,네이버,1
올려,Verb,네이버,2
올리면,Verb,네이버,1
옵니다,Verb,네이버,1
옷,Noun,네이버,1
와,Josa,네이버,34
와,Verb,네이버,7
와나,Noun,네이버,1
와는,Josa,네이버,1
와도,Josa,네이버,1
와의,Josa,네이버,4
완벽하다,Adjective,네이버,1
완벽한,Adjective,네이버,3
완전히,Adjective,네이버,1
왜,Noun,네이버,24
왜케,Noun,네이버,2
왠,Modifier,네이버,1
왠지,Adverb,네이버,1
외로운,Adjective,네이버,1
외로움,Noun,네이버,4
외로워지지만,Adjective,네이버,1
외로웠다는걸,Adjective,네이버,1
외롭게,Adjective,네이버,1
외롭지,Adjective,네이버,2
요,Josa,네이버,4
요,Modifier,네이버,1
요,Noun,네이버,2
요리,Noun,네이버,1
요즘,Noun,네이버,1
욕,Noun,네이버,4
욕구,Noun,네이버,1
욕심,Noun,네이버,1
욕정,Noun,네이버,1
용감히,Adjective,네이버,1
용기,Noun,네이버,4
용이,Noun,네이버,1
우,Adverb,네이버,2
우는,Verb,네이버,10
우는데,Verb,네이버,1
우려,Noun,네이버,1
우리,Noun,네이버,16
우리나라,Noun,네이버,2
우에노,Noun,네이버,1
우연히,Adverb,네이버,1
우와,Exclamation,네이버,1
우울한,Adjective,네이버,1
운,Noun,네이버,1
울,Modifier,네이버,4
울,Noun,네이버,3
울고나면,Verb,네이버,1
울며,Verb,네이버,1
울면,Noun,네이버,1
울부짖던,Verb,네이버,1
울어,Verb,네이버,2
울어줘서,Verb,네이버,1
울엇다,Verb,네이버,1
울었네,Verb,네이버,1
울었다,Verb,네이버,5
울었을까,Verb,네이버,1
울음,Noun,네이버,3
울지마,Verb,네이버,1
울컥울컥,Adverb,네이버,1
웃으면서,Verb,네이버,1
웃음,Noun,네이버,1
원,Modifier,네이버,2
원래,Noun,네이버,1
원작,Noun,네이버,1
원했다,Adjective,네이버,1
웠,Noun,네이버,1
위,Noun,네이버,2
위안,Noun,네이버,2
위해,Noun,네이버,4
유명해서,Adjective,네이버,1
유모차,Noun,네이버,1
유별나지도,Adjective,네이버,1
유의,Noun,네이버,1
유증,Noun,네이버,1
으,Adverb,네이버,1
으로,Josa,네이버,37
으로는,Josa,네이버,2
으로서,Josa,네이버,1
으로써,Josa,네이버,1
으로의,Josa,네이버,1
으론,Josa,네이버,1
으아아,Exclamation,네이버,1
은,Foreign,네이버,1
은,Josa,네이버,86
은,Noun,네이버,3
을,Foreign,네이버,2
을,Josa,네이버,207
음,Noun,네이버,8
음악,Noun,네이버,1
응원,Noun,네이버,1
의,Foreign,네이버,1
의,Josa,네이버,149
의,Noun,네이버,1
의미,Noun,네이버,2
의식,Noun,네이버,1
의심스럽다,Adjective,네이버,1
의자,Noun,네이버,2
의지,Noun,네이버,1
이,Determiner,네이버,34
이,Foreign,네이버,1
이,Josa,네이버,280
이,Noun,네이버,60
이,Suffix,네이버,3
이건,Noun,네이버,3
이고,Josa,네이버,15
이그리,Noun,네이버,1
이기,Noun,네이버,2
이기도,Josa,네이버,4
이나,Josa,네이버,4
이나고,Noun,네이버,1
이냐,Josa,네이버,1
이네,Josa,네이버,1
이니,Josa,네이버,1
이니까,Josa,네이버,1
이다,Josa,네이버,41
이든,Josa,네이버,4
이라,Josa,네이버,9
이라고,Josa,네이버,3
이라는,Josa,네이버,14
이라니,Josa,네이버,1
이라서,Josa,네이버,1
이란,Foreign,네이버,1
이란,Josa,네이버,6
이래서,Josa,네이버,2
이러케,Adverb,네이버,1
이런,Adjective,네이버,8
이런,Modifier,네이버,2
이럴줄,Adjective,네이버,1
이럼,Adjective,네이버,1
이렇게,Adverb,네이버,7
이렇다,Adjective,네이버,1
이루어질수,Verb,네이버,1
이루었다,Verb,네이버,1
이름,Noun,네이버,1
이만,Noun,네이버,1
이며,Josa,네이버,2
이면,Noun,네이버,2
이미,Adverb,네이버,2
이별,Noun,네이버,45
이별여행,Noun,네이버,1
이보,Noun,네이버,1
이쁘고,Adjective,네이버,1
이상,Noun,네이버,8
이상한,Adjective,네이버,1
이상한거,Adjective,네이버,1
이신,Josa,네이버,1
이야기,Noun,네이버,22
이어서,Josa,네이버,2
이어야,Verb,네이버,1
이어야만,Verb,네이버,1
이었,Verb,네이버,1
이었겠죠,Verb,네이버,1
이었고,Verb,네이버,1
이었다,Verb,네이버,9
이었다는걸,Verb,네이버,2
이었다는것을,Verb,네이버,2
이었던,Verb,네이버,2
이었을,Verb,네이버,1
이었을까,Verb,네이버,1
이었음,Verb,네이버,1
이영화,Noun,네이버,4
이용,Noun,네이버,2
이유,Noun,네이버,20
이유정,Noun,네이버,1
이자,Noun,네이버,1
이제,Noun,네이버,16
이제야,Noun,네이버,2
이지,Josa,네이버,3
이지만,Josa,네이버,4
이해,Noun,네이버,23
이후,Noun,네이버,1
익숙해져,Verb,네이버,1
익은,Verb,네이버,1
인,Josa,네이버,27
인,Suffix,네이버,1
인가,Josa,네이버,2
인가요,Josa,네이버,2
인간,Noun,네이버,9
인간관계,Noun,네이버,1
인거,Josa,네이버,4
인권,Noun,네이버,1
인데,Josa,네이버,5
인듯,Verb,네이버,1
인물,Noun,네이버,1
인사,Noun,네이버,1
인상,Noun,네이버,1
인생,Noun,네이버,20
인스턴트,Noun,네이버,1
인정,Noun,네이버,1
인정받는다는,Verb,네이버,1
인지,Josa,네이버,2
인터넷,Noun,네이버,1
인트로,Noun,네이버,1
인해,Adjective,네이버,2
일,Modifier,네이버,11
일,Noun,네이버,4
일거라고,Verb,네이버,1
일까,Verb,네이버,3
일반,Noun,네이버,6
일반인,Noun,네이버,1
일방,Noun,네이버,1
일본,Noun,네이버,12
일부러,Noun,네이버,1
일상,Noun,네이버,2
일이,Modifier,네이버,1
일이,Noun,네이버,1
일지,Noun,네이버,1
읽었기,Verb,네이버,1
읽었다,Verb,네이버,1
임,Noun,네이버,3
임명,Noun,네이버,1
임팩트,Noun,네이버,1
입니다,Adjective,네이버,11
입어도,Verb,네이버,1
입장,Noun,네이버,1
잇는,Verb,네이버,1
있,Adjective,네이버,1
있게,Adjective,네이버,3
있겠지,Adjective,네이버,1
있고,Adjective,네이버,3
있긴,Adjective,네이버,1
있나요,Adjective,네이버,2
있냐,Adjective,네이버,1
있는,Adjective,네이버,15
있는건,Adjective,네이버,1
있는데,Adjective,네이버,3
있다,Adjective,네이버,11
있다고,Adjective,네이버,1
있다는,Adjective,네이버,2
