terms,pos,type,count
왔지만,Verb,네이버,1
왕,Suffix,네이버,1
왜,Noun,네이버,33
왜케,Noun,네이버,1
왠만하면,Adjective,네이버,1
왠만해,Adjective,네이버,1
왤,Verb,네이버,1
왤케,Noun,네이버,3
외,Noun,네이버,1
외려,Verb,네이버,1
외모,Noun,네이버,1
외화,Noun,네이버,1
요,Josa,네이버,7
요,Modifier,네이버,1
요,Noun,네이버,7
요소,Noun,네이버,4
요안,Noun,네이버,1
요인,Noun,네이버,1
요즘,Noun,네이버,2
욕,Noun,네이버,3
욕안,Noun,네이버,1
용도,Noun,네이버,2
우디앨런,Noun,네이버,1
우려,Noun,네이버,2
우리,Noun,네이버,8
우리나라,Noun,네이버,1
우습다,Verb,네이버,1
우연,Noun,네이버,1
우주,Noun,네이버,4
운행,Noun,네이버,1
울,Modifier,네이버,1
울,Noun,네이버,1
울렁거려서,Verb,네이버,1
울며,Verb,네이버,1
울어야,Verb,네이버,1
울었다,Verb,네이버,1
울었음,Verb,네이버,1
움,Noun,네이버,12
움직이는,Verb,네이버,1
움직일,Verb,네이버,1
웃겨서,Verb,네이버,1
웃기는,Verb,네이버,1
웃어,Verb,네이버,1
웃었네요,Verb,네이버,1
웃음,Noun,네이버,1
웃지도,Verb,네이버,1
워,Noun,네이버,1
원,Modifier,네이버,1
원,Suffix,네이버,1
원래,Noun,네이버,1
원색,Noun,네이버,1
원스,Noun,네이버,2
웬만하면,Adjective,네이버,1
웬만한,Adjective,네이버,1
위,Noun,네이버,17
위기,Noun,네이버,1
위성,Noun,네이버,1
위해,Noun,네이버,2
유기,Noun,네이버,1
유모,Noun,네이버,1
유일한,Adjective,네이버,1
유치,Noun,네이버,1
유치한,Adjective,네이버,1
유치함,Adjective,네이버,1
유치해도,Adjective,네이버,1
유쾌하고,Adjective,네이버,1
유투브,Noun,네이버,1
유행,Noun,네이버,1
율,Noun,네이버,1
으로,Josa,네이버,46
으로는,Josa,네이버,2
으르렁,Noun,네이버,1
은,Foreign,네이버,1
은,Josa,네이버,66
은근,Noun,네이버,1
은색,Noun,네이버,1
을,Josa,네이버,112
음,Noun,네이버,4
음반,Noun,네이버,1
음악,Noun,네이버,42
음영,Noun,네이버,1
음향,Noun,네이버,1
응원,Noun,네이버,2
의,Foreign,네이버,1
의,Josa,네이버,107
의도,Noun,네이버,2
의리,Noun,네이버,1
의미,Noun,네이버,4
의상,Noun,네이버,1
의심스러운,Adjective,네이버,1
의심스럽다,Adjective,네이버,1
의외,Noun,네이버,1
의자,Noun,네이버,1
의지,Noun,네이버,1
이,Determiner,네이버,27
이,Foreign,네이버,2
이,Josa,네이버,170
이,Noun,네이버,47
이,Suffix,네이버,3
이간,Noun,네이버,1
이건,Noun,네이버,9
이겨,Verb,네이버,1
이고,Josa,네이버,10
이나,Foreign,네이버,1
이나,Josa,네이버,12
이나,Noun,네이버,1
이나영,Noun,네이버,1
이네,Josa,네이버,6
이다,Josa,네이버,24
이도,Noun,네이버,2
이딴,Modifier,네이버,5
이라,Josa,네이버,5
이라고,Josa,네이버,3
이라기,Josa,네이버,1
이라는,Josa,네이버,3
이라니,Josa,네이버,1
이라도,Josa,네이버,1
이라서,Josa,네이버,1
이란,Josa,네이버,3
이랑,Josa,네이버,4
이래,Josa,네이버,1
이러니,Conjunction,네이버,1
이러려고,Verb,네이버,1
이런,Adjective,네이버,6
이런,Modifier,네이버,8
이런거,Adjective,네이버,1
이렀게,Verb,네이버,1
이렇게,Adverb,네이버,13
이렇게나,Adjective,네이버,1
이렇다하게,Adjective,네이버,1
이루게,Verb,네이버,1
이루고,Verb,네이버,4
이루기,Verb,네이버,1
이루다,Verb,네이버,1
이루려고,Verb,네이버,1
이루어진다고,Verb,네이버,1
이룸,Verb,네이버,1
이를,Verb,네이버,1
이리,Adverb,네이버,2
이며,Josa,네이버,3
이면,Noun,네이버,2
이미,Adverb,네이버,3
이번,Noun,네이버,2
이별,Noun,네이버,1
이본,Noun,네이버,1
이쁘고,Adjective,네이버,1
이쁘다고,Adjective,네이버,1
이쁠거라고,Adjective,네이버,1
이쁨,Adjective,네이버,1
이상,Noun,네이버,2
이상하고,Adjective,네이버,4
이상하다,Adjective,네이버,2
이상한,Adjective,네이버,4
이상한가,Adjective,네이버,2
이상한거예요,Adjective,네이버,1
이상해요,Adjective,네이버,2
이야,Josa,네이버,1
이야기,Noun,네이버,8
이어,Verb,네이버,1
이었,Verb,네이버,1
이었고,Verb,네이버,1
이었나,Verb,네이버,1
이었다,Verb,네이버,3
이었습니다,Verb,네이버,1
이었어요,Verb,네이버,1
이었음,Verb,네이버,4
이에요,Josa,네이버,1
이영화,Noun,네이버,11
이오,Noun,네이버,1
이유,Noun,네이버,3
이자,Noun,네이버,1
이전,Noun,네이버,1
이정,Noun,네이버,1
이제,Noun,네이버,3
이지,Josa,네이버,3
이지만,Josa,네이버,1
이하,Noun,네이버,2
이해,Noun,네이버,18
이후,Noun,네이버,7
익숙,Noun,네이버,1
익숙해져있는,Verb,네이버,1
인,Josa,네이버,29
인,Noun,네이버,2
인,Suffix,네이버,1
인가,Josa,네이버,10
인간,Noun,네이버,4
인거,Josa,네이버,1
인극,Noun,네이버,1
인기,Noun,네이버,2
인더,Noun,네이버,1
인데,Josa,네이버,11
인도영화,Noun,네이버,2
인들,Josa,네이버,2
인듯,Verb,네이버,1
인사,Noun,네이버,1
인상,Noun,네이버,1
인생,Noun,네이버,40
인성,Noun,네이버,1
인식,Noun,네이버,1
인연,Noun,네이버,3
인위,Noun,네이버,1
인정,Noun,네이버,4
인지,Josa,네이버,12
인지도,Noun,네이버,1
인척,Noun,네이버,1
일,Modifier,네이버,3
일,Noun,네이버,2
일단,Noun,네이버,1
일듯,Verb,네이버,1
일반,Noun,네이버,1
일상생활,Noun,네이버,1
일수,Noun,네이버,1
일어나서,Noun,네이버,2
일어나야하나,Verb,네이버,1
읽는것으로,Verb,네이버,1
읽지,Verb,네이버,1
잃고,Verb,네이버,1
잃어가는,Verb,네이버,1
임,Noun,네이버,8
임개,Noun,네이버,1
임신,Noun,네이버,1
임팩트,Noun,네이버,1
입니,Adjective,네이버,1
입니다,Adjective,네이버,6
입니다오,Adjective,네이버,1
입장,Noun,네이버,1
있,Adjective,네이버,1
있거나,Adjective,네이버,1
있겠지,Adjective,네이버,1
있겠지라고,Adjective,네이버,1
있겠지만,Adjective,네이버,2
있고,Adjective,네이버,1
있구나를,Adjective,네이버,1
있긴,Adjective,네이버,1
있긴하다,Adjective,네이버,1
있나,Adjective,네이버,1
있네요,Adjective,네이버,1
있는,Adjective,네이버,12
있는건,Adjective,네이버,1
있는걸,Adjective,네이버,1
있는데,Adjective,네이버,1
있는지,Adjective,네이버,2
있니,Adjective,네이버,1
있다면,Adjective,네이버,1
있다지만,Adjective,네이버,1
있어,Adjective,네이버,1
있어야,Adjective,네이버,1
있었고,Adjective,네이버,1
있었는데,Adjective,네이버,1
있었다,Adjective,네이버,1
있었어요,Adjective,네이버,2
있으려니,Adjective,네이버,1
있을,Adjective,네이버,2
있음,Adjective,네이버,1
있지라는,Adjective,네이버,1
있지만,Adjective,네이버,2
잊을,Verb,네이버,1
잊을수,Verb,네이버,1
잊지마라,Verb,네이버,1
잊혀졋겠,Noun,네이버,1
잊혀지질,Verb,네이버,1
잊히지,Verb,네이버,1
자,Noun,네이버,1
자,Suffix,네이버,1
자고,Noun,네이버,4
자고싶어도,Verb,네이버,1
자괴,Noun,네이버,1
자극,Noun,네이버,1
자기,Noun,네이버,4
자기는하고,Verb,네이버,1
자꾸,Noun,네이버,1
자는지,Verb,네이버,1
자다,Verb,네이버,1
자다가,Verb,네이버,1
자단,Noun,네이버,1
자더라,Verb,네이버,1
자마자,Noun,네이버,1
자막,Noun,네이버,1
자살,Noun,네이버,1
자신,Noun,네이버,3
자장가,Noun,네이버,1
자존심,Noun,네이버,1
자주,Noun,네이버,1
자체,Noun,네이버,9
자하,Noun,네이버,2
작,Noun,네이버,1
작정,Noun,네이버,1
작품,Noun,네이버,3
잔것,Verb,네이버,1
잔뜩,Noun,네이버,1
잔잔,Noun,네이버,1
잔치,Noun,네이버,1
잘,Verb,네이버,17
잘,VerbPrefix,네이버,13
잘나가던,Verb,네이버,1
잘난,Adjective,네이버,1
잘려고,Verb,네이버,1
잘사는게,Verb,네이버,1
잘썼다,Verb,네이버,1
잘지,Verb,네이버,1
잠,Noun,네이버,9
잠도,Noun,네이버,1
잠든,Verb,네이버,2
잠들고,Verb,네이버,1
잠들긴,Verb,네이버,1
잠들수,Verb,네이버,1
잠들었음,Verb,네이버,1
잠안오는데,Verb,네이버,1
잠오는,Verb,네이버,1
잠자기,Verb,네이버,1
잠잘,Verb,네이버,2
잠잣다,Noun,네이버,1
잡아,Verb,네이버,1
잡탕,Noun,네이버,1
잣,Noun,네이버,2
잤고,Verb,네이버,1
잤네요,Verb,네이버,1
잤는데,Verb,네이버,1
잤다,Verb,네이버,6
잤습니다,Verb,네이버,2
잤어요,Verb,네이버,2
잤음,Verb,네이버,4
장,Suffix,네이버,1
장각,Noun,네이버,1
장담,Noun,네이버,1
장르,Noun,네이버,2
장면,Noun,네이버,22
장영,Noun,네이버,1
장인,Noun,네이버,1
장점,Noun,네이버,1
장판,Noun,네이버,1
장편,Noun,네이버,1
장혁,Noun,네이버,1
재난영화,Noun,네이버,1
재료,Noun,네이버,1
재미,Noun,네이버,28
재미없,Adjective,네이버,3
재미없게,Adjective,네이버,2
재미없고,Adjective,네이버,2
재미없나,Adjective,네이버,2
재미없냐,Adjective,네이버,1
재미없네,Adjective,네이버,1
재미없네요,Adjective,네이버,1
재미없는,Adjective,네이버,7
재미없는대,Adjective,네이버,1
재미없는줄,Adjective,네이버,1
재미없는지,Adjective,네이버,1
재미없다,Adjective,네이버,5
재미없다고,Adjective,네이버,3
재미없어서,Adjective,네이버,4
재미없어요,Adjective,네이버,3
재미없엇다,Adjective,네이버,1
재미없었거든요,Adjective,네이버,1
재미없었나,Adjective,네이버,1
재미없었는데,Adjective,네이버,1
재미없었어요,Adjective,네이버,5
재미없었음,Adjective,네이버,1
재미없을까,Adjective,네이버,1
재미없을줄은,Adjective,네이버,1
재미없음,Adjective,네이버,6
재미있게,Adjective,네이버,2
재미있다네,Adjective,네이버,1
재미있다는,Adjective,네이버,1
재미있습니다,Adjective,네이버,1
재미있진,Adjective,네이버,1
재밌게,Adjective,네이버,2
재밌는,Adjective,네이버,2
재밌는지,Adjective,네이버,3
재밌는진,Adjective,네이버,1
재밌다,Adjective,네이버,1
재밌다고,Adjective,네이버,1
재밌다고하는데,Adjective,네이버,1
재밌다는,Adjective,네이버,2
재밌다는거,Adjective,네이버,1
재밌어,Adjective,네이버,2
재밌어야,Adjective,네이버,1
재밌었다,Adjective,네이버,1
재밌을듯,Adjective,네이버,1
재밌을수도,Adjective,네이버,1
재밌을줄,Adjective,네이버,1
재밌음,Adjective,네이버,1
재즈,Noun,네이버,13
잼,Noun,네이버,3
잼있다고,Verb,네이버,2
저,Determiner,네이버,1
저,Modifier,네이버,1
저,Noun,네이버,9
저리더라,Adjective,네이버,1
저만,Modifier,네이버,2
저번,Noun,네이버,1
저쩌,Noun,네이버,1
적,Noun,네이버,4
적,Suffix,네이버,49
적어,Verb,네이버,1
적어도,Adverb,네이버,2
적은,Verb,네이버,1
적인진,Verb,네이버,1
적임,Noun,네이버,1
적절,Noun,네이버,1
전,Foreign,네이버,1
전,Modifier,네이버,1
전,Noun,네이버,5
전개,Noun,네이버,9
전개도,Noun,네이버,2
전결,Noun,네이버,1
전남친,Noun,네이버,1
전달,Noun,네이버,6
전문가,Noun,네이버,3
전부,Noun,네이버,2
전작,Noun,네이버,1
전적,Noun,네이버,2
전체,Noun,네이버,2
전혀,Noun,네이버,5
전형,Noun,네이버,1
절,Noun,네이버,1
절교,Noun,네이버,1
절대,Noun,네이버,1
절대음감,Noun,네이버,1
절반,Noun,네이버,2
젊은,Adjective,네이버,1
점,Noun,네이버,23
점도,Noun,네이버,5
점수,Noun,네이버,1
점점,Noun,네이버,1
점주,Noun,네이버,1
점준,Noun,네이버,1
접근,Noun,네이버,1
정당화,Noun,네이버,1
정도,Noun,네이버,16
정도는,Foreign,네이버,1
정리,Noun,네이버,1
정말,Noun,네이버,39
정복,Noun,네이버,1
정신,Noun,네이버,4
정체,Noun,네이버,2
정해진,Verb,네이버,1
정확히,Adjective,네이버,1
젖은,Verb,네이버,1
제,Modifier,네이버,2
제,Noun,네이버,9
제대로,Noun,네이버,1
제로,Noun,네이버,1
제목,Noun,네이버,4
제일,Noun,네이버,4
젤,Noun,네이버,1
조,Noun,네이버,1
조건,Noun,네이버,2
조금,Noun,네이버,2
조아하고,Verb,네이버,1
조아하진,Verb,네이버,1
조으다,Adjective,네이버,1
조작,Noun,네이버,2
조잡했고,Adjective,네이버,1
조정,Noun,네이버,1
조차,Josa,네이버,2
조폭,Noun,네이버,1
조합,Noun,네이버,1
존,Noun,네이버,5
존건,Adjective,네이버,1
존나,Noun,네이버,5
존재,Noun,네이버,4
존잼,Noun,네이버,1
존중,Noun,네이버,1
졸게,Verb,네이버,1
졸고,Verb,네이버,1
졸고있음,Verb,네이버,1
졸기까지,Verb,네이버,1
졸다,Verb,네이버,1
졸다가,Verb,네이버,4
졸려,Verb,네이버,3
졸려서,Verb,네이버,3
졸렸어요,Verb,네이버,1
졸렸음,Verb,네이버,1
졸리,Noun,네이버,2
졸린,Verb,네이버,3
졸린거,Verb,네이버,3
졸림,Noun,네이버,1
졸뻔,Noun,네이버,1
졸았고,Verb,네이버,1
졸았나,Verb,네이버,1
졸았네요,Verb,네이버,1
졸음,Noun,네이버,3
졸작,Noun,네이버,2
좀,Noun,네이버,4
종료,Noun,네이버,1
좇아,Noun,네이버,2
좋,Adjective,네이버,1
좋게,Adjective,네이버,1
좋겠다는,Adjective,네이버,1
좋고,Adjective,네이버,1
좋구요,Adjective,네이버,1
좋긴,Adjective,네이버,1
좋네,Adjective,네이버,1
좋네요,Adjective,네이버,2
좋다,Adjective,네이버,2
좋다고,Adjective,네이버,4
좋다고하는데,Adjective,네이버,1
좋다는거,Adjective,네이버,1
좋다니,Adjective,네이버,1
좋던,Adjective,네이버,1
좋아,Adjective,네이버,1
좋아서,Adjective,네이버,2
좋아요,Adjective,네이버,2
좋아하,Adjective,네이버,1
좋아하겠는데요,Adjective,네이버,1
좋아하고,Adjective,네이버,3
좋아하는데,Adjective,네이버,5
좋아하시고,Adjective,네이버,1
좋아하시는,Adjective,네이버,1
좋아한다,Adjective,네이버,1
좋아함,Adjective,네이버,1
좋아했지만,Adjective,네이버,1
좋았고,Adjective,네이버,3
좋았네요,Adjective,네이버,1
좋았는데,Adjective,네이버,1
좋았다,Adjective,네이버,4
좋았어요,Adjective,네이버,1
좋았으나,Adjective,네이버,4
좋았음,Adjective,네이버,2
좋았지만,Adjective,네이버,6
좋은,Adjective,네이버,7
좋은데,Adjective,네이버,3
좋은지,Adjective,네이버,1
좋을,Adjective,네이버,1
좋지,Adjective,네이버,1
좋지만,Adjective,네이버,3
좌절,Noun,네이버,1
죄다,Adverb,네이버,1
죔노좸,Noun,네이버,1
주,Noun,네이버,1
주가,Noun,네이버,3
주고,Verb,네이버,4
주고싶다,Verb,네이버,1
주관,Noun,네이버,2
주기,Noun,네이버,1
주는,Verb,네이버,1
주덕,Noun,네이버,1
주류,Noun,네이버,1
주말,Noun,네이버,1
주면,Verb,네이버,1
주문,Noun,네이버,1
주변,Noun,네이버,3
주세요,Verb,네이버,1
주위,Noun,네이버,1
주의,Noun,네이버,1
주인,Noun,네이버,1
주인공,Noun,네이버,12
주제가,Noun,네이버,1
죽,Noun,네이버,2
죽고싶어,Verb,네이버,1
죽는,Verb,네이버,3
죽는다면,Verb,네이버,3
죽는줄,Verb,네이버,1
죽여,Verb,네이버,1
죽으면,Verb,네이버,2
죽을라,Verb,네이버,1
죽일,Verb,네이버,1
준,Noun,네이버,3
준다,Verb,네이버,1
줄,Noun,네이버,10
줄거리,Noun,네이버,3
줄여,Verb,네이버,1
줄평,Noun,네이버,1
줌,Noun,네이버,2
줍니다,Verb,네이버,1
중,Foreign,네이버,1
중,Noun,네이버,5
중,Suffix,네이버,7
중간,Noun,네이버,23
중구,Noun,네이버,3
중독,Noun,네이버,1
중반,Noun,네이버,4
중요시,Noun,네이버,1
중학생,Noun,네이버,1
줘,Verb,네이버,1
줘서,Verb,네이버,2
쥐,Noun,네이버,1
즐거워요,Adjective,네이버,1
즐겁고,Adjective,네이버,1
즐기지못하느니,Verb,네이버,1
즐링,Noun,네이버,1
증,Noun,네이버,1
증발,Noun,네이버,1
지,Josa,네이버,8
지,Modifier,네이버,3
지,Verb,네이버,1
지겨운,Adjective,네이버,1
지겹지도,Adjective,네이버,1
지경,Noun,네이버,1
지금,Noun,네이버,8
지끈,Noun,네이버,1
지나간,Verb,네이버,2
지나도,Verb,네이버,2
지나치게,Verb,네이버,1
지내,Verb,네이버,1
지는,Josa,네이버,1
지는,Verb,네이버,1
지는것도,Verb,네이버,1
지도,Noun,네이버,3
지루,Noun,네이버,7
지루하게,Adjective,네이버,2
지루하고,Adjective,네이버,21
지루하기,Adjective,네이버,2
지루하기만,Adjective,네이버,2
지루하네요,Adjective,네이버,1
지루하다,Adjective,네이버,2
지루하다고,Adjective,네이버,1
지루하다는,Adjective,네이버,2
지루한,Adjective,네이버,4
지루한내용,Adjective,네이버,1
지루한면이,Adjective,네이버,1
지루할,Adjective,네이버,1
지루함,Noun,네이버,9
지루해,Adjective,네이버,3
지루해서,Adjective,네이버,8
지루해져가는,Adjective,네이버,1
지루했네요,Adjective,네이버,1
지루했는데,Adjective,네이버,1
지루했다,Adjective,네이버,4
지루했던,Adjective,네이버,1
지루했습니다,Adjective,네이버,1
지루했어요,Adjective,네이버,1
지루했으면,Adjective,네이버,1
지루했을까,Adjective,네이버,1
지류,Noun,네이버,1
지만,Josa,네이버,3
지었다,Verb,네이버,1
지인,Noun,네이버,1
지친,Verb,네이버,2
진,Noun,네이버,1
진리,Noun,네이버,1
진부,Noun,네이버,1
진부하고,Adjective,네이버,3
진부하기,Adjective,네이버,1
진부한,Adjective,네이버,2
진부함의,Adjective,네이버,1
진실,Noun,네이버,1
진심,Noun,네이버,14
진정한,Adjective,네이버,1
진중하지도,Adjective,네이버,1
진지,Noun,네이버,1
진짜,Noun,네이버,49
진행,Noun,네이버,2
질리기,Verb,네이버,1
짐,Noun,네이버,2
집,Noun,네이버,8
집가고싶어서,Verb,네이버,1
집이었어야,Verb,네이버,1
집중,Noun,네이버,3
집착,Noun,네이버,1
짓,Noun,네이버,1
징,Noun,네이버,1
짜리,Foreign,네이버,1
짜리,Verb,네이버,2
짜증나,Adjective,네이버,1
짜증나는,Adjective,네이버,2
짝,Noun,네이버,6
짝사랑,Noun,네이버,1
짤,Suffix,네이버,1
짬뽕,Noun,네이버,2
째,Foreign,네이버,1
째보,Noun,네이버,1
째즈,Noun,네이버,1
쫌,Noun,네이버,1
쫓고,Verb,네이버,1
쫓는,Verb,네이버,1
쫙,Noun,네이버,1
쯤,Suffix,네이버,3
찍고싶은,Verb,네이버,1
찍었을,Verb,네이버,1
찝찝한,Adjective,네이버,1
찝찝해서,Adjective,네이버,1
찡했다,Adjective,네이버,1
차라리,Noun,네이버,4
차이,Noun,네이버,1
차젤레,Noun,네이버,1
차질레,Noun,네이버,1
착각,Noun,네이버,1
찬사,Noun,네이버,1
찰나,Noun,네이버,1
참,Verb,네이버,7
참고,Noun,네이버,9
참고안한,Verb,네이버,1
참는게,Verb,네이버,1
참는데,Verb,네이버,1
참신한,Adjective,네이버,1
참아가면서,Verb,네이버,1
참았는데,Verb,네이버,1
참았다,Verb,네이버,1
참은,Verb,네이버,1
창피하다,Adjective,네이버,1
창피해,Noun,네이버,1
찾는,Verb,네이버,2
찾아볼,Verb,네이버,1
찾았음에도,Verb,네이버,1
찾은거였는지,Verb,네이버,1
채워주면,Verb,네이버,1
책,Noun,네이버,1
처,Noun,네이버,1
처럼,Josa,네이버,12
처럼,Noun,네이버,1
처리,Noun,네이버,1
처분,Noun,네이버,1
처음,Noun,네이버,42
척,Noun,네이버,2
천,Modifier,네이버,1
천문대,Noun,네이버,3
천배,Noun,네이버,1
천하,Noun,네이버,1
첨,Adverb,네이버,1
첨,Noun,네이버,1
첨부,Noun,네이버,1
첨으로,Adverb,네이버,1
첫,Modifier,네이버,3
첫,Noun,네이버,7
첫날,Noun,네이버,2
청각,Noun,네이버,1
청년,Noun,네이버,1
청춘,Noun,네이버,1
체,Noun,네이버,1
체라,Noun,네이버,1
체적,Noun,네이버,1
첵,Noun,네이버,1
쳐,Verb,네이버,1
쳤다,Verb,네이버,1
초반,Noun,네이버,5
촌스럽고,Adjective,네이버,1
촬영,Noun,네이버,1
최강,Noun,네이버,1
최고,Noun,네이버,8
최고다,Noun,네이버,1
최근,Noun,네이버,1
최단,Noun,네이버,1
최상,Noun,네이버,1
최소,Noun,네이버,1
최악,Noun,네이버,27
최적화,Noun,네이버,1
최초,Noun,네이버,1
추가,Noun,네이버,1
추고,Verb,네이버,1
추는,Verb,네이버,1
추천,Noun,네이버,7
축하,Noun,네이버,1
출세,Noun,네이버,1
춤,Noun,네이버,10
춤,Verb,네이버,1
춤추고,Verb,네이버,3
춤추는,Verb,네이버,2
춤추는거,Verb,네이버,1
춤추는지,Verb,네이버,1
춤추면,Verb,네이버,1
춤출,Verb,네이버,1
충,Noun,네이버,1
충격,Noun,네이버,2
충동,Noun,네이버,1
충분합니다,Adjective,네이버,1
충분히,Adjective,네이버,1
춰서,Verb,네이버,1
취향,Noun,네이버,9
측면,Noun,네이버,1
치,Noun,네이버,1
치고,Josa,네이버,4
치는,Verb,네이버,2
치료,Noun,네이버,2
치민,Noun,네이버,1
치우고,Verb,네이버,1
치워라,Verb,네이버,1
치유,Noun,네이버,1
친구,Noun,네이버,13
친한,Adjective,네이버,1
칠,Modifier,네이버,1
침공,Noun,네이버,1
카메라,Noun,네이버,1
카페,Noun,네이버,2
캐릭,Noun,네이버,1
캐릭터,Noun,네이버,1
캡쳐,Noun,네이버,1
캬,Noun,네이버,1
커플,Noun,네이버,1
케,Noun,네이버,1
케리,Noun,네이버,1
코드,Noun,네이버,1
코요테어글리,Noun,네이버,1
콜라,Noun,네이버,1
크레이지,Noun,네이버,1
크로스,Noun,네이버,1
크리스마스,Noun,네이버,2
크으,Exclamation,네이버,1
클로즈업,Noun,네이버,1
클리셰,Noun,네이버,3
키보,Noun,네이버,1
키스,Noun,네이버,2
키스신,Noun,네이버,2
키워가며,Verb,네이버,1
킬때,Noun,네이버,1
킬링타임,Noun,네이버,1
타임,Noun,네이버,1
타입,Noun,네이버,1
타파스,Noun,네이버,1
탄생,Noun,네이버,2
탄탄하고,Adjective,네이버,1
탄탄할듯,Adjective,네이버,1
탈,Noun,네이버,1
태어나서,Verb,네이버,2
탭댄스,Noun,네이버,4
터,Noun,네이버,1
터져서,Verb,네이버,1
테이크,Noun,네이버,2
토록,Josa,네이버,2
토리,Noun,네이버,1
통,Noun,네이버,1
통수쳤네,Verb,네이버,1
통째,Noun,네이버,1
통치,Noun,네이버,1
투어,Noun,네이버,1
투자,Noun,네이버,1
튀어,Noun,네이버,1
튀어나오는,Verb,네이버,1
특별한,Adjective,네이버,1
특별할거,Adjective,네이버,1
특정,Noun,네이버,1
특히,Adverb,네이버,5
튼,Verb,네이버,1
틀리고,Verb,네이버,1
틀리긴,Verb,네이버,1
틈,Noun,네이버,1
파,Noun,네이버,1
파도,Noun,네이버,1
파리,Noun,네이버,1
판도라,Noun,네이버,1
판타지,Noun,네이버,3
펑펑,Noun,네이버,1
펴서,Verb,네이버,2
펴지면,Verb,네이버,1
편,Noun,네이버,2
편안하게,Adjective,네이버,1
편의,Noun,네이버,2
편집,Noun,네이버,1
펼치고,Verb,네이버,1
평,Noun,네이버,4
평가,Noun,네이버,3
평론가,Noun,네이버,3
평범한,Adjective,네이버,1
평보,Noun,네이버,1
평생,Noun,네이버,1
평이,Noun,네이버,4
평점,Noun,네이버,66
평행,Noun,네이버,1
폐기,Noun,네이버,1
포기,Noun,네이버,2
포인트,Noun,네이버,2
포장,Noun,네이버,3
퐉씨,Noun,네이버,1
표정,Noun,네이버,4
표현,Modifier,네이버,1
표현,Noun,네이버,3
푹,Noun,네이버,2
풀어,Verb,네이버,1
풍경,Noun,네이버,1
프랑스,Noun,네이버,1
플,Exclamation,네이버,1
플래쉬,Noun,네이버,3
플래시,Noun,네이버,7
피,Noun,네이버,1
피곤하다,Adjective,네이버,1
피로,Noun,네이버,1
피아노,Noun,네이버,6
필름,Noun,네이버,1
필요하다,Adjective,네이버,1
필요함,Adjective,네이버,1
필요함을,Adjective,네이버,1
하,Exclamation,네이버,5
하,Suffix,네이버,5
하게,Verb,네이버,5
하겠던데,Verb,네이버,1
하겠음,Verb,네이버,1
하고,Josa,네이버,30
하고,Verb,네이버,4
하고도,Josa,네이버,1
하고자,Verb,네이버,6
하곤,Eomi,네이버,1
하기,Verb,네이버,1
하기도,Verb,네이버,1
하기보다는,Verb,네이버,1
하긴,Verb,네이버,1
하길,Verb,네이버,1
하길래,Verb,네이버,1
하나,Noun,네이버,21
하나로,Noun,네이버,2
하나요,Noun,네이버,1
하냐,Verb,네이버,1
하네요,Verb,네이버,2
하는,Verb,네이버,29
하는가,Verb,네이버,1
하는거부터,Verb,네이버,1
하는건,Verb,네이버,1
하는것,Verb,네이버,2
하는것이,Verb,네이버,1
하는게,Verb,네이버,1
하는구나,Verb,네이버,1
하는데,Verb,네이버,4
하는지,Verb,네이버,5
하는지를,Verb,네이버,1
하늘,Noun,네이버,1
하니,Noun,네이버,1
하니,Verb,네이버,1
하다,Verb,네이버,2
하다가,Verb,네이버,2
하더니,Verb,네이버,1
하더라구요,Verb,네이버,1
하던데,Verb,네이버,1
하도,Verb,네이버,1
하려,Verb,네이버,1
하려는,Verb,네이버,1
하려면,Verb,네이버,1
하면,Verb,네이버,2
하면서,Verb,네이버,2
하면서도,Verb,네이버,1
하세요,Verb,네이버,1
하시길,Verb,네이버,1
하시는,Verb,네이버,1
하여,Verb,네이버,1
하였고,Verb,네이버,1
하이스쿨,Noun,네이버,1
하자면,Verb,네이버,1
하지,Verb,네이버,5
하지도,Verb,네이버,1
하지만,Conjunction,네이버,3
하질,Verb,네이버,1
하품,Noun,네이버,6
한,Determiner,네이버,17
한,Josa,네이버,28
한,Modifier,네이버,2
한,Verb,네이버,7
한국,Noun,네이버,4
한국인,Noun,네이버,1
한다,Verb,네이버,4
한다고,Verb,네이버,1
한다는,Modifier,네이버,1
한다는데,Verb,네이버,1
한다면,Verb,네이버,1
한다해,Noun,네이버,1
한데,Eomi,네이버,2
한두,Modifier,네이버,2
한듯,Verb,네이버,1
한마디,Noun,네이버,1
한번,Noun,네이버,6
한숨,Noun,네이버,1
한여운,Noun,네이버,1
한정,Noun,네이버,1
한참,Noun,네이버,1
한테,Josa,네이버,5
한편,Noun,네이버,2
할,Verb,네이버,13
할거,Verb,네이버,1
할거란,Verb,네이버,1
할거야,Verb,네이버,1
할까봐,Verb,네이버,1
할리우드,Noun,네이버,2
할만큼,Verb,네이버,1
할수,Verb,네이버,2
함,Noun,네이버,10
함,Verb,네이버,1
함께,Adverb,네이버,3
합니다,Verb,네이버,3
항상,Noun,네이버,1
핮,Noun,네이버,1
해,Noun,네이버,7
해,Verb,네이버,6
해고,Noun,네이버,1
해냈어,Verb,네이버,1
해냈지,Verb,네이버,1
해놓고,Verb,네이버,1
해도,Verb,네이버,1
해라,Verb,네이버,1
해보,Verb,네이버,1
해보였다,Verb,네이버,1
해봐라,Verb,네이버,1
해서,Verb,네이버,11
해서인지,Verb,네이버,1
해야,Verb,네이버,1
