terms,pos,type,count
인들,Josa,네이버,2
인상,Noun,네이버,2
인연,Noun,네이버,1
인지,Josa,네이버,1
일,Noun,네이버,1
일것,Verb,네이버,1
일반,Noun,네이버,2
일지,Noun,네이버,1
일품,Noun,네이버,2
잃지,Verb,네이버,1
임,Noun,네이버,2
임다,Verb,네이버,1
입니다,Adjective,네이버,24
잇고,Verb,네이버,1
잇구,Verb,네이버,1
잇습니다,Verb,네이버,1
잇었는,Verb,네이버,1
있겠지,Adjective,네이버,1
있고,Adjective,네이버,9
있고말이야,Adjective,네이버,1
있고요,Adjective,네이버,1
있구,Adjective,네이버,2
있구요,Adjective,네이버,1
있군요,Adjective,네이버,1
있네,Adjective,네이버,1
있네요,Adjective,네이버,3
있는,Adjective,네이버,10
있는거,Adjective,네이버,1
있는데,Adjective,네이버,1
있다,Adjective,네이버,2
있다니,Adjective,네이버,1
있더라,Adjective,네이버,1
있던걸,Adjective,네이버,1
있었내,Adjective,네이버,1
있었다,Adjective,네이버,3
있었다면,Adjective,네이버,1
있었어요,Adjective,네이버,3
있었지만,Adjective,네이버,1
있음,Adjective,네이버,1
있지,Adjective,네이버,1
있지만,Adjective,네이버,3
잊게,Verb,네이버,1
잊고있었더라,Verb,네이버,1
자,Noun,네이버,1
자극,Noun,네이버,1
자기,Noun,네이버,1
자꾸,Noun,네이버,1
자리,Noun,네이버,1
자막,Noun,네이버,1
자주,Noun,네이버,1
자체,Noun,네이버,3
자하,Noun,네이버,1
작렬,Noun,네이버,1
작품,Noun,네이버,3
잔잔하고,Adjective,네이버,1
잔잔한,Adjective,네이버,3
잘,Verb,네이버,14
잘,VerbPrefix,네이버,10
잘만,Noun,네이버,2
잘생기고,Adjective,네이버,1
잘싸워,Verb,네이버,1
잘알려지지,Verb,네이버,1
잘해줌,Verb,네이버,1
잤는데,Verb,네이버,1
장,Noun,네이버,1
장,Suffix,네이버,1
장난,Noun,네이버,2
장면,Noun,네이버,6
장애우,Noun,네이버,2
장애인,Noun,네이버,3
재,Noun,네이버,1
재미,Noun,네이버,14
재미없다고,Adjective,네이버,1
재미있,Adjective,네이버,1
재미있게,Adjective,네이버,4
재미있는,Adjective,네이버,3
재미있습니다,Adjective,네이버,2
재미있어요,Adjective,네이버,1
재미있었습니다,Adjective,네이버,1
재미있었어요,Adjective,네이버,2
재미있었요,Adjective,네이버,1
재미있요,Adjective,네이버,1
재밋,Noun,네이버,2
재밋내,Noun,네이버,1
재밋슴다,Noun,네이버,1
재밋습니,Noun,네이버,1
재밋습니닼,Noun,네이버,1
재밋어,Noun,네이버,2
재밌게,Adjective,네이버,5
재밌고,Adjective,네이버,6
재밌구,Adjective,네이버,1
재밌네,Adjective,네이버,2
재밌네요,Adjective,네이버,2
재밌는,Adjective,네이버,1
재밌다,Adjective,네이버,2
재밌던,Adjective,네이버,1
재밌습니다,Adjective,네이버,1
재밌어,Adjective,네이버,2
재밌어요,Adjective,네이버,5
재밌었다,Adjective,네이버,2
재밌었어요,Adjective,네이버,1
재밌었음,Adjective,네이버,4
재밌음,Adjective,네이버,2
재방,Noun,네이버,1
잼나게,Verb,네이버,1
잼나네,Verb,네이버,1
잼다,Verb,네이버,1
잼있게,Verb,네이버,3
잼있고,Verb,네이버,1
잼있다,Verb,네이버,1
잼있을거,Verb,네이버,1
저,Determiner,네이버,1
저,Modifier,네이버,2
저,Noun,네이버,3
적,Suffix,네이버,93
적였어요,Verb,네이버,1
적으,Verb,네이버,1
적이네요,Verb,네이버,4
적이더군요,Verb,네이버,1
적이에,Verb,네이버,1
적이였고,Verb,네이버,1
적이였다,Verb,네이버,1
적이였어요,Verb,네이버,1
적임,Noun,네이버,10
적절한,Adjective,네이버,2
전개,Noun,네이버,3
전광판,Noun,네이버,1
전달,Noun,네이버,1
전문가,Noun,네이버,1
전하,Noun,네이버,1
전형,Noun,네이버,2
점,Noun,네이버,13
점도,Noun,네이버,1
점수,Noun,네이버,1
점주,Noun,네이버,1
접,Noun,네이버,1
정도,Noun,네이버,8
정말,Noun,네이버,40
정심,Noun,네이버,1
정재영,Noun,네이버,21
제,Modifier,네이버,4
제,Noun,네이버,1
제대로,Noun,네이버,1
제일,Noun,네이버,2
젠,Noun,네이버,1
젠장,Noun,네이버,1
조,Noun,네이버,1
조건,Noun,네이버,1
조금,Noun,네이버,5
조아요,Adjective,네이버,1
조연,Noun,네이버,1
족,Noun,네이버,1
존나,Noun,네이버,2
존내,Noun,네이버,1
졸려,Verb,네이버,1
좀,Noun,네이버,8
좋,Adjective,네이버,2
좋겠다,Adjective,네이버,1
좋고,Adjective,네이버,2
좋네요,Adjective,네이버,3
좋다,Adjective,네이버,3
좋더라,Adjective,네이버,1
좋습니다,Adjective,네이버,3
좋아,Adjective,네이버,2
좋아여,Adjective,네이버,2
좋아요,Adjective,네이버,4
좋아하는데,Adjective,네이버,1
좋아하는지라,Adjective,네이버,1
좋아하지는,Adjective,네이버,1
좋아할,Adjective,네이버,1
좋아해서,Adjective,네이버,1
좋아했었는지,Adjective,네이버,1
좋았고,Adjective,네이버,1
좋았다,Adjective,네이버,2
좋았던,Adjective,네이버,3
좋았던것,Adjective,네이버,1
좋았듬,Noun,네이버,1
좋았습니다,Adjective,네이버,1
좋으니,Adjective,네이버,1
좋으다,Adjective,네이버,1
좋은,Adjective,네이버,14
좋은데,Adjective,네이버,2
좋음,Adjective,네이버,1
죠,Josa,네이버,1
주고,Verb,네이버,2
주기,Noun,네이버,1
주는,Verb,네이버,3
주룩주룩,Noun,네이버,1
주어,Noun,네이버,1
주연,Noun,네이버,1
주인공,Noun,네이버,2
죽,Noun,네이버,1
죽것네요,Verb,네이버,1
죽는,Verb,네이버,1
준,Noun,네이버,2
준다,Verb,네이버,3
줄,Noun,네이버,3
줄수가,Verb,네이버,1
줄수있다는건,Verb,네이버,1
중,Suffix,네이버,4
중간,Noun,네이버,5
중딩,Noun,네이버,1
중반,Noun,네이버,1
중요,Noun,네이버,1
중요하지,Adjective,네이버,1
줬다,Verb,네이버,1
쥐어,Verb,네이버,2
즐겁게,Adjective,네이버,2
증명,Noun,네이버,1
지,Josa,네이버,2
지,Modifier,네이버,2
지금,Noun,네이버,2
지도,Noun,네이버,1
지루하지,Adjective,네이버,4
지루한,Adjective,네이버,1
지르는,Verb,네이버,1
지만,Josa,네이버,6
지모,Noun,네이버,1
직구,Noun,네이버,2
진부하지만,Adjective,네이버,1
진부한,Adjective,네이버,3
진부한데,Adjective,네이버,1
진심,Noun,네이버,4
진정,Noun,네이버,4
진지함도,Adjective,네이버,1
진짜,Noun,네이버,23
진한,Adjective,네이버,1
질리,Noun,네이버,1
짐작,Noun,네이버,1
집어넣,Verb,네이버,1
짜내는,Verb,네이버,1
짜냈다,Verb,네이버,1
짜는데도,Verb,네이버,1
짜리로해서별루,Foreign,네이버,1
짜임,Noun,네이버,1
짜임새,Noun,네이버,1
짠,Verb,네이버,1
짠다고,Verb,네이버,1
짠하네요,Adjective,네이버,1
짧다,Adjective,네이버,1
짰네요,Verb,네이버,1
짱,Modifier,네이버,2
짱,Noun,네이버,7
짱,Suffix,네이버,3
짱,VerbPrefix,네이버,2
짱짱,Noun,네이버,1
쩌내,Noun,네이버,1
쩌넹,Noun,네이버,1
쩐다,Noun,네이버,2
쩔어,Verb,네이버,1
쩜,Noun,네이버,1
쫌,Noun,네이버,1
쯤,Suffix,네이버,1
찌,Noun,네이버,1
찐한,Verb,네이버,1
찡,Adverb,네이버,1
찡한,Adjective,네이버,2
찡했는데,Adjective,네이버,1
차가,Foreign,네이버,1
착한,Adjective,네이버,1
참,Verb,네이버,7
참고,Noun,네이버,1
찾아보고,Verb,네이버,1
찾을,Verb,네이버,1
채널,Noun,네이버,1
처럼,Josa,네이버,1
처음,Noun,네이버,1
첨,Adverb,네이버,1
첫,Noun,네이버,1
청각,Noun,네이버,2
청각장애,Noun,네이버,6
쳐줄,Verb,네이버,1
초,Noun,네이버,1
초반,Noun,네이버,1
초보,Noun,네이버,1
촉촉하게,Adjective,네이버,1
촤,Noun,네이버,1
최,Noun,네이버,1
최고,Noun,네이버,11
최고다,Noun,네이버,1
최소,Noun,네이버,1
추석,Noun,네이버,3
추천,Noun,네이버,7
충격,Noun,네이버,1
충분히,Adjective,네이버,2
충주,Noun,네이버,7
취급,Noun,네이버,1
취지,Noun,네이버,1
취향,Noun,네이버,1
치,Noun,네이버,2
칫,Noun,네이버,1
컴터,Noun,네이버,1
콧물,Noun,네이버,2
쾌거,Noun,네이버,1
쿠바,Noun,네이버,1
큰,Verb,네이버,4
킹콩을들다,Noun,네이버,1
타,Noun,네이버,1
타임,Noun,네이버,2
탈,Noun,네이버,1
탑,Noun,네이버,1
터지도록,Verb,네이버,1
토록,Josa,네이버,1
통,Noun,네이버,1
투수,Noun,네이버,3
투혼,Noun,네이버,1
튀겼으면,Verb,네이버,1
특별함과,Adjective,네이버,1
특선영화,Noun,네이버,2
특집,Noun,네이버,2
특히,Adverb,네이버,1
티비,Noun,네이버,5
팀,Noun,네이버,1
파이팅,Noun,네이버,2
퍼펙트게임,Noun,네이버,2
펑펑,Noun,네이버,1
편견,Noun,네이버,2
펼칠,Verb,네이버,1
평가,Noun,네이버,1
평가절하,Noun,네이버,1
평범하고,Adjective,네이버,1
평범한,Adjective,네이버,3
평범한야,Adjective,네이버,1
평생,Noun,네이버,1
평작,Noun,네이버,1
평점,Noun,네이버,5
포스,Noun,네이버,1
폭풍눈물,Noun,네이버,2
표정,Noun,네이버,1
표현,Noun,네이버,1
푹,Noun,네이버,1
풍경,Noun,네이버,1
필요,Noun,네이버,2
필요없고,Adjective,네이버,1
하,Exclamation,네이버,1
하게,Verb,네이버,2
하게하는,Verb,네이버,1
하고,Josa,네이버,11
하고,Verb,네이버,5
하고자,Verb,네이버,1
하네요,Verb,네이버,3
하는,Verb,네이버,15
하는거,Verb,네이버,2
하는것보다,Verb,네이버,1
하는데,Verb,네이버,1
하는데요,Verb,네이버,1
하는지,Verb,네이버,1
하다,Verb,네이버,1
하려,Verb,네이버,1
하며,Verb,네이버,2
하면,Verb,네이버,3
하시는,Verb,네이버,1
하여,Verb,네이버,1
하이킥,Noun,네이버,2
하지,Verb,네이버,3
하지만,Conjunction,네이버,6
하지만,Verb,네이버,1
학교,Noun,네이버,2
학생,Noun,네이버,2
학적,Noun,네이버,1
한,Determiner,네이버,3
한,Josa,네이버,10
한,Verb,네이버,2
한국,Noun,네이버,5
한국영,Noun,네이버,3
한다,Verb,네이버,1
한듯,Verb,네이버,1
한마디,Noun,네이버,1
한번,Noun,네이버,5
한편,Noun,네이버,2
한화,Noun,네이버,1
할,Verb,네이버,5
할꺼,Verb,네이버,1
할듯,Verb,네이버,1
할러,Noun,네이버,1
할수,Verb,네이버,1
할수있었던,Verb,네이버,1
할을,Verb,네이버,1
함,Noun,네이버,2
함께,Adverb,네이버,2
합니다,Verb,네이버,6
해,Noun,네이버,1
해,Verb,네이버,1
해도,Noun,네이버,1
해봐,Verb,네이버,1
해봤을,Verb,네이버,1
해서,Verb,네이버,1
해설위원,Noun,네이버,1
해주길래,Verb,네이버,1
해주는,Verb,네이버,1
해주실꺼면,Verb,네이버,1
해준,Verb,네이버,1
해줄,Verb,네이버,1
해줌,Verb,네이버,1
해지,Noun,네이버,1
했,Verb,네이버,1
했네,Verb,네이버,1
했는데,Verb,네이버,1
했다,Verb,네이버,3
했다면,Verb,네이버,1
했던,Verb,네이버,2
했습니다,Verb,네이버,2
했어요,Verb,네이버,1
했을,Verb,네이버,1
했을듯,Verb,네이버,1
했음,Verb,네이버,1
했지만,Verb,네이버,1
행복하고,Adjective,네이버,1
헐,Verb,네이버,1
헤어,Noun,네이버,1
현,Modifier,네이버,1
현실,Noun,네이버,1
현우,Noun,네이버,1
형,Suffix,네이버,1
혹은,Adverb,네이버,1
혼자,Noun,네이버,1
홈런,Noun,네이버,1
화,Suffix,네이버,4
화구,Noun,네이버,1
화보,Noun,네이버,2
화이,Noun,네이버,1
화이팅,Noun,네이버,4
화평,Noun,네이버,1
후반,Noun,네이버,1
후회,Noun,네이버,3
훈,Noun,네이버,1
훈훈한,Adjective,네이버,2
훌륭한,Adjective,네이버,1
훨,Noun,네이버,1
휴,Exclamation,네이버,1
휴먼,Noun,네이버,2
흐,Noun,네이버,1
흐르게,Verb,네이버,1
흔한,Adjective,네이버,1
흘러가지만,Verb,네이버,1
흘러내리는,Verb,네이버,1
흘려,Verb,네이버,1
흘렸네요,Verb,네이버,1
흘리게,Verb,네이버,2
흘리며,Verb,네이버,1
흘리면서,Verb,네이버,1
흘린,Verb,네이버,2
흙,Noun,네이버,1
흡입,Noun,네이버,1
흥행,Noun,네이버,3
히,Adverb,네이버,1
힘,Noun,네이버,3
힘내라,Verb,네이버,1
힘내세요,Verb,네이버,1
힘내지,Verb,네이버,1
힘들고,Adjective,네이버,1
힘들었어요,Adjective,네이버,1
～,Foreign,네이버,2
