terms,pos,type,count
싸,Verb,네이버,1
싸웁니다,Verb,네이버,1
싸해,Adjective,네이버,1
쌓아,Verb,네이버,1
써놨는데,Verb,네이버,1
써진,Verb,네이버,1
썩은,Verb,네이버,2
쎈,Adjective,네이버,1
쏘,Verb,네이버,2
쏟아,Verb,네이버,1
쏟아져,Verb,네이버,1
쏟아져서,Verb,네이버,1
쏟아지며,Verb,네이버,1
쑤시고,Verb,네이버,1
쓰겠지만,Verb,네이버,1
쓰고,Verb,네이버,1
쓰네,Verb,네이버,1
쓰는것은,Verb,네이버,1
쓰디,Verb,네이버,1
쓰레기,Noun,네이버,3
쓴,Verb,네이버,1
쓴다,Verb,네이버,1
쓸,Verb,네이버,1
쓸데없는,Adjective,네이버,1
쓸데없이,Adverb,네이버,2
쓸어가는,Verb,네이버,1
씁,Verb,네이버,1
씁쓸하게,Adjective,네이버,1
씁쓸하고,Adjective,네이버,1
씁쓸하다,Adjective,네이버,1
씁쓸하면서,Adjective,네이버,1
씁쓸하지만,Adjective,네이버,1
씁쓸한,Adjective,네이버,4
씁쓸함,Adjective,네이버,1
씁쓸함은,Adjective,네이버,1
씁쓸해,Adjective,네이버,1
씁쓸했다,Adjective,네이버,1
씨,Suffix,네이버,1
씨제이,Noun,네이버,1
씬,Noun,네이버,2
씹어,Verb,네이버,1
씻고,Verb,네이버,1
씻지,Verb,네이버,1
아,Exclamation,네이버,3
아,Josa,네이버,3
아까,Adjective,네이버,2
아까웠다,Adjective,네이버,1
아까웠어요,Adjective,네이버,1
아깝다,Adjective,네이버,1
아깝다고,Adjective,네이버,1
아깝던데,Adjective,네이버,1
아냐,Verb,네이버,1
아는,Verb,네이버,2
아니,Adjective,네이버,1
아니고,Adjective,네이버,5
아니냐,Adjective,네이버,2
아니니까,Adjective,네이버,1
아니다,Adjective,네이버,6
아니되,Adjective,네이버,1
아니라,Adjective,네이버,6
아니라고,Adjective,네이버,1
아니라서,Adjective,네이버,2
아니면,Adjective,네이버,2
아니었고,Adjective,네이버,1
아니었다,Adjective,네이버,1
아니었어요,Adjective,네이버,1
아니었을까,Adjective,네이버,2
아닌,Adjective,네이버,6
아닌가,Adjective,네이버,3
아닌거,Adjective,네이버,2
아닌건,Adjective,네이버,1
아닌것,Adjective,네이버,2
아닌데,Adjective,네이버,4
아닌듯,Adjective,네이버,2
아닌지,Adjective,네이버,1
아닐,Adjective,네이버,1
아닐까,Adjective,네이버,1
아님,Adjective,네이버,5
아대,Noun,네이버,1
아들,Noun,네이버,2
아등바등,Adverb,네이버,1
아래,Noun,네이버,2
아름다,Adjective,네이버,1
아무,Modifier,네이버,3
아무,Noun,네이버,3
아무래도,Adverb,네이버,1
아무렇지,Adjective,네이버,1
아무리,Adverb,네이버,3
아버지,Noun,네이버,3
아빠,Noun,네이버,1
아쉬웠어요,Adjective,네이버,1
아야,Noun,네이버,1
아이,Noun,네이버,4
아이러니,Noun,네이버,1
아저씨,Noun,네이버,1
아주,Noun,네이버,3
아줌마,Noun,네이버,6
아직,Adverb,네이버,2
아치,Noun,네이버,1
아침,Noun,네이버,1
아카데미상,Noun,네이버,1
아팠던,Adjective,네이버,1
아프네요,Adjective,네이버,1
아픈,Adjective,네이버,1
악,Noun,네이버,1
악랄하며,Adjective,네이버,1
악마,Noun,네이버,1
악의,Noun,네이버,2
악인,Noun,네이버,3
악취,Noun,네이버,1
안,Noun,네이버,9
안,VerbPrefix,네이버,23
안감,Noun,네이버,1
안겨주었다,Verb,네이버,1
안긴다,Verb,네이버,1
안나는데도,Verb,네이버,1
안다,Verb,네이버,1
안닥,Noun,네이버,1
안도,Noun,네이버,1
안되고,Adjective,네이버,1
안되는,Adjective,네이버,1
안되니까,Adjective,네이버,1
안되서,Adjective,네이버,1
안되엇음,Noun,네이버,1
안된다,Adjective,네이버,1
안된다고,Adjective,네이버,1
안된다는,Adjective,네이버,1
안될,Adjective,네이버,1
안될거,Adjective,네이버,1
안됨,Adjective,네이버,1
안듬,Noun,네이버,1
안좋냐,Adjective,네이버,1
안좋다,Adjective,네이버,1
안좋습니다,Adjective,네이버,1
안주,Noun,네이버,1
앉아,Verb,네이버,1
앉아서,Verb,네이버,3
앉아있는,Verb,네이버,1
앉아있었고,Verb,네이버,1
않,Verb,네이버,1
않겠지,Verb,네이버,1
않고,Verb,네이버,5
않나요,Verb,네이버,1
않네요,Verb,네이버,2
않는,Verb,네이버,5
않는다,Verb,네이버,10
않는다고,Verb,네이버,1
않다,Verb,네이버,4
않다면,Verb,네이버,1
않습니다,Verb,네이버,1
않아,Verb,네이버,1
않았다,Verb,네이버,1
않았어요,Verb,네이버,1
않았었나,Verb,네이버,1
않았을,Verb,네이버,1
않았을까,Verb,네이버,1
않으려던,Verb,네이버,1
않은,Verb,네이버,8
않은것,Verb,네이버,1
않은데,Verb,네이버,3
않을,Verb,네이버,2
않음,Verb,네이버,2
알,Noun,네이버,4
알겠는데,Verb,네이버,1
알겠다만,Verb,네이버,1
알겠더라,Verb,네이버,1
알겠으나,Verb,네이버,2
알겠음,Verb,네이버,1
알겠지만,Verb,네이버,1
알고싶지도,Verb,네이버,1
알기,Verb,네이버,1
알기로,Verb,네이버,1
알까,Verb,네이버,2
알꺼라고,Verb,네이버,1
알다가도,Verb,네이버,1
알라딘,Noun,네이버,1
알려주고자,Verb,네이버,1
알리는,Verb,네이버,1
알바,Noun,네이버,2
알바로,Noun,네이버,1
알바생,Noun,네이버,1
알아보고,Verb,네이버,1
알앗어요,Verb,네이버,1
알았는데,Verb,네이버,2
알았다,Verb,네이버,2
알았을텐데요,Verb,네이버,1
암튼,Adverb,네이버,1
압도,Noun,네이버,1
았,Noun,네이버,1
애,Noun,네이버,5
애나,Noun,네이버,1
액션,Noun,네이버,1
야,Exclamation,네이버,1
야,Josa,네이버,1
야하고,Adjective,네이버,1
야하는거,Adjective,네이버,1
야한,Adjective,네이버,2
야한다,Adjective,네이버,1
야할,Adjective,네이버,2
야할듯,Adjective,네이버,1
야했나,Adjective,네이버,1
약간,Noun,네이버,1
약자,Noun,네이버,3
약점,Noun,네이버,1
약한거,Adjective,네이버,1
양,Modifier,네이버,2
양감,Noun,네이버,1
양극화,Noun,네이버,1
양립,Noun,네이버,1
양심,Noun,네이버,1
얘,Noun,네이버,1
얘기,Noun,네이버,5
어,Noun,네이버,1
어,Suffix,네이버,2
어거지,Noun,네이버,2
어느,Adverb,네이버,3
어느,Modifier,네이버,2
어디,Noun,네이버,2
어디가,Noun,네이버,1
어딘가,Noun,네이버,1
어땠을까,Adjective,네이버,1
어떤,Adjective,네이버,5
어떤,Modifier,네이버,1
어떻게,Adjective,네이버,6
어려운,Adjective,네이버,1
어려움,Noun,네이버,1
어렵다,Adjective,네이버,2
어른,Noun,네이버,1
어리면,Verb,네이버,1
어린,Verb,네이버,2
어마어마한,Adjective,네이버,1
어머니,Noun,네이버,1
어물,Noun,네이버,1
어벤져스,Noun,네이버,1
어색했다,Adjective,네이버,1
어서,Noun,네이버,1
어울리는,Verb,네이버,1
어울리시는,Verb,네이버,1
어이,Noun,네이버,1
어제,Noun,네이버,5
어지럽고,Adjective,네이버,1
어째서,Noun,네이버,1
어쨌든,Noun,네이버,1
어쩌,Noun,네이버,2
어쩌면,Noun,네이버,1
어쩜,Noun,네이버,1
어찌,Noun,네이버,1
억,Noun,네이버,1
억,Suffix,네이버,1
억지,Noun,네이버,4
억지로,Noun,네이버,2
억지스러,Adjective,네이버,1
억지스러운,Adjective,네이버,1
언급,Noun,네이버,3
언어,Noun,네이버,1
얹혀져있는,Verb,네이버,1
얹힌,Verb,네이버,1
얻고싶지,Verb,네이버,1
얻어,Verb,네이버,1
얻어맞은,Verb,네이버,1
얻었네요,Verb,네이버,1
얼굴,Noun,네이버,5
얼마나,Noun,네이버,2
엄마,Noun,네이버,4
엄청,Adverb,네이버,2
엄청남,Adjective,네이버,1
없,Adjective,네이버,1
없게,Adjective,네이버,3
없게하는,Adjective,네이버,1
없고,Adjective,네이버,9
없기에,Adjective,네이버,1
없네요,Adjective,네이버,3
없는,Adjective,네이버,25
없다,Adjective,네이버,12
없다고,Adjective,네이버,1
없다기,Adjective,네이버,1
없다는,Adjective,네이버,1
없다는것을,Adjective,네이버,1
없어,Adjective,네이버,1
없었고,Adjective,네이버,1
없었네,Adjective,네이버,1
없었는가,Adjective,네이버,1
없었는데,Adjective,네이버,1
없었다,Adjective,네이버,1
없었던,Adjective,네이버,1
없었던것,Adjective,네이버,1
없었어요,Adjective,네이버,1
없으니,Adjective,네이버,1
없을,Adjective,네이버,2
없음,Adjective,네이버,2
없이,Adverb,네이버,14
없잖아,Adjective,네이버,1
엉,Exclamation,네이버,1
엉엉,Noun,네이버,1
에,Foreign,네이버,1
에,Josa,네이버,136
에게,Josa,네이버,25
에게는,Josa,네이버,6
에게도,Josa,네이버,1
에겐,Josa,네이버,5
에너지,Noun,네이버,1
에는,Josa,네이버,2
에도,Josa,네이버,6
에로,Josa,네이버,1
에서,Josa,네이버,47
에서는,Josa,네이버,2
에서도,Josa,네이버,4
에서만,Josa,네이버,1
에요,Josa,네이버,1
엔,Josa,네이버,17
엔딩,Noun,네이버,1
엥,Exclamation,네이버,1
여,Modifier,네이버,1
여기,Noun,네이버,2
여긴,Verb,네이버,1
여러,Modifier,네이버,2
여러분,Noun,네이버,1
여서,Noun,네이버,1
여성,Noun,네이버,1
여야,Noun,네이버,1
여우,Noun,네이버,1
여운,Noun,네이버,4
여유,Noun,네이버,1
여하튼,Noun,네이버,1
역,Noun,네이버,1
역겨웠음,Adjective,네이버,1
역대,Noun,네이버,2
역도,Noun,네이버,1
역량,Noun,네이버,1
역류,Noun,네이버,2
역린,Noun,네이버,1
역병,Noun,네이버,2
역사,Noun,네이버,1
역사상,Noun,네이버,1
역시,Noun,네이버,7
역할,Noun,네이버,1
연기,Noun,네이버,19
연기력,Noun,네이버,5
연기상,Noun,네이버,1
연말,Noun,네이버,1
연상,Noun,네이버,1
연어,Noun,네이버,1
연인,Noun,네이버,1
연출,Noun,네이버,7
열,Noun,네이버,2
열심히,Adverb,네이버,4
엿,Modifier,네이버,3
엿들으,Noun,네이버,1
였고,Verb,네이버,1
였네요,Verb,네이버,1
였다,Verb,네이버,7
였던,Verb,네이버,1
였습니다,Verb,네이버,2
였음,Verb,네이버,1
영,Modifier,네이버,4
영,Noun,네이버,1
영광,Noun,네이버,1
영상,Noun,네이버,1
영역,Noun,네이버,1
영원히,Adjective,네이버,1
영향,Noun,네이버,1
영화,Noun,네이버,257
영화감독,Noun,네이버,1
영화관,Noun,네이버,4
영화광,Noun,네이버,1
영화로,Noun,네이버,2
영화상,Noun,네이버,1
영화인,Noun,네이버,4
영화제,Noun,네이버,3
영화평론가,Noun,네이버,1
옆,Noun,네이버,3
옆옆,Noun,네이버,1
예고편,Noun,네이버,1
예상,Noun,네이버,1
예술,Noun,네이버,4
예의,Noun,네이버,2
오,Noun,네이버,1
오는,Modifier,네이버,1
오는,Verb,네이버,4
오는데,Verb,네이버,1
오늘,Noun,네이버,4
오락,Noun,네이버,1
오래,Adverb,네이버,1
오래도록,Adverb,네이버,1
오랜,Modifier,네이버,2
오만,Modifier,네이버,3
오만,Noun,네이버,1
오묘한,Adjective,네이버,1
오버,Noun,네이버,1
오스카,Noun,네이버,1
오스카트로피,Noun,네이버,1
오찬,Noun,네이버,3
오히려,Noun,네이버,4
온,Noun,네이버,1
온다,Verb,네이버,2
온몸,Noun,네이버,1
올드,Noun,네이버,1
올드보이,Noun,네이버,2
올라가,Verb,네이버,2
올라가는,Verb,네이버,1
올라갈,Verb,네이버,2
올라서,Verb,네이버,1
올라오지,Verb,네이버,1
올려야,Verb,네이버,1
올려주셨음,Verb,네이버,1
올리고,Verb,네이버,1
올리세요,Verb,네이버,1
올해,Noun,네이버,1
옮겨놓은,Verb,네이버,1
옷,Noun,네이버,2
와,Josa,네이버,31
와,Verb,네이버,5
와서,Verb,네이버,2
와서도,Verb,네이버,1
와의,Josa,네이버,2
와이파이,Noun,네이버,1
와이프,Noun,네이버,1
와중,Noun,네이버,1
완료,Noun,네이버,1
완벽하게,Adjective,네이버,1
완벽한,Adjective,네이버,1
완성,Noun,네이버,2
완전,Noun,네이버,1
왓,Noun,네이버,1
왔는데,Verb,네이버,1
왔던,Verb,네이버,2
왜,Noun,네이버,28
왠,Modifier,네이버,2
왠지,Adverb,네이버,1
왤케,Noun,네이버,1
외,Noun,네이버,2
외국,Noun,네이버,1
외동딸,Noun,네이버,2
외모,Noun,네이버,2
요,Josa,네이버,7
욕,Noun,네이버,2
욕망,Noun,네이버,1
욕설,Noun,네이버,1
우리,Noun,네이버,18
우리나라,Noun,네이버,4
우리네,Noun,네이버,1
우발,Noun,네이버,1
우수하고,Adjective,네이버,1
우아하게,Adjective,네이버,1
우연,Noun,네이버,1
우와,Exclamation,네이버,1
우울,Noun,네이버,1
우울하고,Adjective,네이버,1
우울해지는,Adjective,네이버,1
우울했던,Adjective,네이버,1
우한,Noun,네이버,1
우화,Noun,네이버,1
운동화,Noun,네이버,1
운전기사,Noun,네이버,2
운치,Noun,네이버,2
울,Noun,네이버,1
울다,Verb,네이버,1
울림이있는,Verb,네이버,1
울분,Noun,네이버,1
울었다,Verb,네이버,1
움,Noun,네이버,6
웃,Noun,네이버,1
웃겠더라,Verb,네이버,1
웃고,Verb,네이버,4
웃기다고,Verb,네이버,1
웃긴,Verb,네이버,2
웃김,Verb,네이버,1
웃는,Verb,네이버,2
웃다,Verb,네이버,1
웃다가,Verb,네이버,2
웃던데,Verb,네이버,1
웃으면서,Verb,네이버,2
웃음,Noun,네이버,6
웃음소리,Noun,네이버,1
웅장,Noun,네이버,1
원,Noun,네이버,1
원래,Noun,네이버,3
원수,Noun,네이버,1
원한,Noun,네이버,1
월,Noun,네이버,2
월계수,Noun,네이버,1
위,Noun,네이버,5
위로,Noun,네이버,2
위엄,Noun,네이버,1
위원회,Noun,네이버,1
위치,Noun,네이버,2
위트,Noun,네이버,1
위해,Noun,네이버,4
유머,Noun,네이버,1
유명배우,Noun,네이버,1
유사,Noun,네이버,1
유익하겠다,Adjective,네이버,1
유쾌하고,Adjective,네이버,1
유플러스,Noun,네이버,1
으,Adverb,네이버,29
으로,Josa,네이버,46
으로나,Josa,네이버,1
으로는,Josa,네이버,2
으로도,Josa,네이버,1
으로만,Josa,네이버,1
으로서,Josa,네이버,2
으로써,Josa,네이버,2
으론,Josa,네이버,1
으스대느,Noun,네이버,1
으앙,Adverb,네이버,1
은,Foreign,네이버,2
은,Josa,네이버,101
은,Noun,네이버,4
은유,Noun,네이버,1
은혜,Noun,네이버,1
을,Foreign,네이버,1
을,Josa,네이버,174
음,Noun,네이버,3
음미,Noun,네이버,1
음식,Noun,네이버,2
의,Josa,네이버,139
의,Noun,네이버,1
의도,Noun,네이버,4
의문,Noun,네이버,3
의미,Noun,네이버,5
의사,Noun,네이버,2
의식,Noun,네이버,4
의외로,Adverb,네이버,1
의지,Noun,네이버,1
의한,Adjective,네이버,1
의해,Adjective,네이버,1
이,Determiner,네이버,21
이,Foreign,네이버,1
이,Josa,네이버,242
이,Noun,네이버,48
이,Suffix,네이버,2
이건,Noun,네이버,2
이고,Josa,네이버,16
이구나,Josa,네이버,1
이기도,Josa,네이버,2
이긴,Verb,네이버,1
이끌어,Verb,네이버,2
이나,Josa,네이버,4
이내,Noun,네이버,1
이니,Josa,네이버,1
이다,Josa,네이버,21
이든,Josa,네이버,1
이따,Noun,네이버,1
이딴,Modifier,네이버,1
이라,Josa,네이버,8
이라고,Josa,네이버,11
이라는,Josa,네이버,7
이라도,Josa,네이버,1
이란,Josa,네이버,1
이란,Noun,네이버,1
이랑,Josa,네이버,4
이랑은,Josa,네이버,1
이래서,Josa,네이버,1
이런,Adjective,네이버,10
이런,Modifier,네이버,8
이런것,Adjective,네이버,1
이런다,Adjective,네이버,1
이렇게,Adverb,네이버,10
이루어지길,Verb,네이버,1
이루어지지,Verb,네이버,1
이루어진,Verb,네이버,1
이름,Noun,네이버,2
이며,Josa,네이버,2
이면,Noun,네이버,1
이미,Adverb,네이버,1
이미지,Noun,네이버,1
이보,Noun,네이버,1
이빠,Adjective,네이버,1
이상,Noun,네이버,8
이상은,Noun,네이버,1
이상하게,Adjective,네이버,1
이상한,Adjective,네이버,1
이상해요,Adjective,네이버,1
이상했다,Adjective,네이버,1
이선균,Noun,네이버,6
이솝우화,Noun,네이버,1
이슈,Noun,네이버,1
이아,Noun,네이버,1
이야,Josa,네이버,1
이야기,Noun,네이버,6
이어,Verb,네이버,1
이어야지,Verb,네이버,1
이어져오며,Verb,네이버,1
이어지는,Verb,네이버,2
이었고,Verb,네이버,1
이었네요,Verb,네이버,1
이었다,Verb,네이버,1
이었던,Verb,네이버,2
이에요,Josa,네이버,1
이여,Josa,네이버,1
이였음,Verb,네이버,1
이영,Noun,네이버,1
이영화,Noun,네이버,1
이용,Noun,네이버,1
이유,Noun,네이버,6
이입,Noun,네이버,2
이정은,Noun,네이버,9
이제,Noun,네이버,1
이제껏,Noun,네이버,1
이중,Noun,네이버,1
이지,Josa,네이버,3
이진,Noun,네이버,1
이하,Noun,네이버,4
이해,Noun,네이버,11
이후,Noun,네이버,3
인,Josa,네이버,32
인,Suffix,네이버,2
인가,Josa,네이버,13
인가요,Josa,네이버,1
인간,Noun,네이버,7
인거,Josa,네이버,4
인걸,Josa,네이버,1
인게,Foreign,네이버,1
인게,Josa,네이버,1
인공,Noun,네이버,1
인과응보,Noun,네이버,1
인기,Noun,네이버,2
인데,Josa,네이버,5
인듯,Verb,네이버,1
인디언,Noun,네이버,1
인생,Noun,네이버,5
인식,Noun,네이버,2
인정,Noun,네이버,1
인지,Josa,네이버,3
인지,Noun,네이버,1
인척,Noun,네이버,1
인터뷰,Noun,네이버,2
인터폰,Noun,네이버,1
일,Modifier,네이버,5
일,Noun,네이버,4
일까,Verb,네이버,4
일단,Noun,네이버,3
일리노이,Noun,네이버,2
일반,Noun,네이버,1
일반인,Noun,네이버,2
일상,Noun,네이버,2
일어날수,Verb,네이버,1
일어서기가,Verb,네이버,1
일으켜서,Verb,네이버,1
일으킨다,Verb,네이버,1
일이,Noun,네이버,2
일전,Noun,네이버,1
일주,Noun,네이버,1
일줄,Verb,네이버,1
일지,Noun,네이버,1
일텐데,Josa,네이버,1
읽는,Verb,네이버,1
읽은,Verb,네이버,1
잃게하는,Verb,네이버,1
잃고,Verb,네이버,1
잃는,Verb,네이버,1
잃었다,Verb,네이버,2
잃었습니다,Verb,네이버,1
임,Noun,네이버,9
임금님,Noun,네이버,1
임팩트,Noun,네이버,1
입니,Adjective,네이버,1
입니다,Adjective,네이버,12
입었다,Verb,네이버,1
입었던,Verb,네이버,1
입장,Noun,네이버,3
잇는,Verb,네이버,1
잇는듯,Verb,네이버,1
있,Adjective,네이버,1
있게,Adjective,네이버,1
있고,Adjective,네이버,4
있구나,Adjective,네이버,1
있냐,Adjective,네이버,1
있는,Adjective,네이버,10
있는가,Adjective,네이버,2
있는거다,Adjective,네이버,1
있는것,Adjective,네이버,1
있는것은,Adjective,네이버,1
있는지,Adjective,네이버,1
있다,Adjective,네이버,8
있다는,Adjective,네이버,3
있다는걸,Adjective,네이버,1
있다는게,Adjective,네이버,1
있다니,Adjective,네이버,1
있던,Adjective,네이버,3
있습니다,Adjective,네이버,2
있어,Adjective,네이버,4
있어요,Adjective,네이버,1
있었는,Adjective,네이버,1
있었는데,Adjective,네이버,1
있었다,Adjective,네이버,2
있었던,Adjective,네이버,2
있었습니다,Adjective,네이버,2
있었음,Adjective,네이버,1
있었지만,Adjective,네이버,2
있으나,Adjective,네이버,1
있으려,Adjective,네이버,1
있을,Adjective,네이버,1
있을거라고,Adjective,네이버,2
있을것이다,Adjective,네이버,1
있을까,Adjective,네이버,2
있을까요,Adjective,네이버,1
있을듯,Adjective,네이버,1
있을수,Adjective,네이버,1
있음,Adjective,네이버,1
있지,Adjective,네이버,1
있지만,Adjective,네이버,4
잊기,Verb,네이버,1
잊지,Verb,네이버,1
잊혀지지,Verb,네이버,2
잊혀지질,Verb,네이버,1
잊히지,Verb,네이버,1
자,Noun,네이버,9
자,Suffix,네이버,5
자괴,Noun,네이버,1
자국,Noun,네이버,1
자극,Noun,네이버,3
자기,Noun,네이버,5
자꾸,Noun,네이버,5
자녀,Noun,네이버,4
자랑,Noun,네이버,2
자랑스러워해,Adjective,네이버,1
자를수,Verb,네이버,1
자리,Noun,네이버,7
자리,Suffix,네이버,1
자막,Noun,네이버,2
자본,Noun,네이버,1
자부심,Noun,네이버,1
자세한,Adjective,네이버,1
자수,Noun,네이버,1
자식,Noun,네이버,5
자신,Noun,네이버,9
자율,Noun,네이버,1
자의,Noun,네이버,2
자제,Noun,네이버,2
자체,Noun,네이버,6
자화상,Noun,네이버,1
작년,Noun,네이버,1
작위,Noun,네이버,1
작품,Noun,네이버,10
잔,Noun,네이버,5
잔뜩,Noun,네이버,1
잔인하고,Adjective,네이버,5
잔인하다,Adjective,네이버,1
잔인한,Adjective,네이버,6
잔인한거,Adjective,네이버,1
잔인함,Noun,네이버,2
잔인해요,Adjective,네이버,1
잔혹하다,Adjective,네이버,1
잔혹한,Adjective,네이버,1
잘,Verb,네이버,16
잘,VerbPrefix,네이버,13
잘못,Noun,네이버,2
잘사는,Verb,네이버,1
잘살고,Verb,네이버,1
잘하는데,Verb,네이버,1
잘하는줄,Verb,네이버,1
잠,Noun,네이버,1
잠겨,Verb,네이버,1
잠깐,Noun,네이버,2
잠도,Noun,네이버,1
잡기전,Verb,네이버,1
잡던나,Verb,네이버,1
잡아,Verb,네이버,1
잣,Noun,네이버,1
장,Noun,네이버,1
장,Suffix,네이버,4
장기,Noun,네이버,1
장난감,Noun,네이버,2
장담,Noun,네이버,1
장르,Noun,네이버,6
장면,Noun,네이버,26
장소,Noun,네이버,1
장점,Noun,네이버,1
장치,Noun,네이버,1
장혜진,Noun,네이버,1
재난,Noun,네이버,1
재미,Noun,네이버,8
재미없고,Adjective,네이버,2
재미없다,Adjective,네이버,2
재미있고,Adjective,네이버,2
재미있고를,Adjective,네이버,1
재미있지만,Adjective,네이버,1
재밋긴,Noun,네이버,1
재밌게,Adjective,네이버,1
재밌고,Adjective,네이버,2
재밌다,Adjective,네이버,2
재밌다고,Adjective,네이버,2
재밌다며,Adjective,네이버,1
재밌어,Adjective,네이버,1
재밌어요,Adjective,네이버,2
재밌으면서,Adjective,네이버,1
재밌음,Adjective,네이버,2
재밌지는,Adjective,네이버,1
재밌지도,Adjective,네이버,1
재밌지만,Adjective,네이버,1
재산,Noun,네이버,1
재앙,Noun,네이버,3
재일,Noun,네이버,1
잼,Noun,네이버,1
잼다하고,Verb,네이버,1
잼있는지,Verb,네이버,1
저,Determiner,네이버,2
저,Noun,네이버,14
저널리스트,Noun,네이버,1
저런,Modifier,네이버,1
저지르며,Verb,네이버,1
저지른,Verb,네이버,2
저지를수밖에,Verb,네이버,1
저질러도,Verb,네이버,1
저택,Noun,네이버,1
저학년,Noun,네이버,1
적,Noun,네이버,2
적,Suffix,네이버,57
적나라하고,Adjective,네이버,1
적어도,Adverb,네이버,1
적은,Verb,네이버,1
적이었음,Verb,네이버,1
적이였다,Verb,네이버,1
적절하게,Adjective,네이버,1
적절하다,Adjective,네이버,1
적절하지,Adjective,네이버,1
적절하진,Adjective,네이버,1
적절한,Adjective,네이버,1
전,Modifier,네이버,1
전,Noun,네이버,7
전개,Noun,네이버,1
전달,Noun,네이버,2
전부,Noun,네이버,1
전설,Noun,네이버,1
전세계,Noun,네이버,3
전율,Noun,네이버,2
전체,Noun,네이버,1
전혀,Noun,네이버,2
절대,Noun,네이버,9
절망,Noun,네이버,1
절반,Noun,네이버,1
절제,Noun,네이버,1
점,Noun,네이버,8
점도,Noun,네이버,1
점수,Noun,네이버,2
점점,Noun,네이버,4
점줌,Noun,네이버,1
접,Noun,네이버,1
정당한,Adjective,네이버,1
정당화,Noun,네이버,2
정도,Noun,네이버,4
정말,Noun,네이버,21
정말로,Adverb,네이버,1
정물,Noun,네이버,2
정석,Noun,네이버,1
정신,Noun,네이버,2
정신건강,Noun,네이버,1
정신병,Noun,네이버,1
정원,Noun,네이버,1
정이,Noun,네이버,5
정체,Noun,네이버,1
젖다,Verb,네이버,1
젖듯이,Verb,네이버,1
젖지,Verb,네이버,2
제,Modifier,네이버,1
제,Noun,네이버,1
제거,Noun,네이버,1
제대로,Noun,네이버,2
제로,Noun,네이버,2
제목,Noun,네이버,3
제발,Noun,네이버,2
제시카,Noun,네이버,2
제일,Noun,네이버,3
젠장,Noun,네이버,1
조,Modifier,네이버,6
조,Suffix,네이버,1
조금,Noun,네이버,2
조롱,Noun,네이버,3
조마조마,Noun,네이버,1
조마조마하다가,Adjective,네이버,1
조명,Noun,네이버,1
조부,Noun,네이버,1
조심할,Verb,네이버,1
조여,Noun,네이버,1
조여정,Noun,네이버,12
조연,Noun,네이버,1
조용히,Adjective,네이버,1
조작,Noun,네이버,1
조장,Noun,네이버,3
조적,Noun,네이버,1
조절,Noun,네이버,1
조정,Noun,네이버,5
조조,Noun,네이버,4
조조만,Noun,네이버,1
조차,Noun,네이버,1
조합,Noun,네이버,1
존경,Noun,네이버,1
존엄성,Noun,네이버,1
존재,Noun,네이버,3
졸작,Noun,네이버,1
좀,Noun,네이버,7
좀더,Noun,네이버,1
종려,Noun,네이버,3
종일,Noun,네이버,3
좋겠어요,Adjective,네이버,1
좋겠음,Adjective,네이버,1
좋고,Adjective,네이버,2
좋네요,Adjective,네이버,1
좋다,Adjective,네이버,2
좋다하는,Adjective,네이버,1
좋아지는,Verb,네이버,3
좋아짐,Verb,네이버,1
좋아하는,Adjective,네이버,3
좋아하면,Adjective,네이버,1
좋아하시는,Adjective,네이버,2
좋아할,Adjective,네이버,2
좋아할듯,Adjective,네이버,1
좋아했다,Adjective,네이버,1
좋았다,Adjective,네이버,4
좋았던,Adjective,네이버,1
좋았습니다,Adjective,네이버,2
좋았어요,Adjective,네이버,1
좋았지,Adjective,네이버,1
좋으나,Adjective,네이버,1
좋은,Adjective,네이버,7
좋을,Adjective,네이버,1
좋지,Adjective,네이버,4
좌빨,Noun,네이버,1
좌우,Noun,네이버,1
죄,Noun,네이버,4
주,Modifier,네이버,1
주고,Verb,네이버,4
주는,Verb,네이버,5
주는건,Verb,네이버,1
주는데,Verb,네이버,1
주려는,Verb,네이버,1
주름살,Noun,네이버,1
주며,Verb,네이버,1
주무셨음,Verb,네이버,1
주신,Noun,네이버,1
주위,Noun,네이버,2
주인공,Noun,네이버,5
주입,Noun,네이버,1
주자,Noun,네이버,1
주제,Noun,네이버,1
주택,Noun,네이버,2
죽,Noun,네이버,2
죽고,Verb,네이버,1
죽는,Verb,네이버,1
죽는줄,Verb,네이버,1
죽어가는,Verb,네이버,1
죽어나고,Verb,네이버,1
죽어도,Verb,네이버,1
죽여,Verb,네이버,1
죽였는지,Verb,네이버,1
죽음,Noun,네이버,2
죽임,Verb,네이버,1
준,Noun,네이버,3
준다,Verb,네이버,1
준다고,Verb,네이버,1
줄,Noun,네이버,3
줄글,Noun,네이버,1
줏대,Noun,네이버,1
중,Noun,네이버,10
중,Suffix,네이버,7
중간,Noun,네이버,3
중계,Noun,네이버,1
중고생,Noun,네이버,1
중반,Noun,네이버,3
중심,Noun,네이버,1
줘,Verb,네이버,1
쥘,Verb,네이버,1
즐거움,Noun,네이버,1
즐겁고,Adjective,네이버,1
즐기던,Verb,네이버,1
증,Noun,네이버,1
증오,Noun,네이버,1
지,Josa,네이버,7
지,Modifier,네이버,5
지,Verb,네이버,1
지겨운,Adjective,네이버,2
지극히,Adverb,네이버,1
지금,Noun,네이버,8
지나쳤을,Verb,네이버,1
지내다,Verb,네이버,1
